Time (UTCG),Lat (deg),Lon (deg),Alt (km),RSheath (Ohm),FRC (Hz),GDC,GAC,V_I0 (volt)
Jan 01 2015 01:47:16.000000000,-58.63752668,58.16492168,2855.823449,0.0,0.0,0.0,0.0,0.0
Jan 01 2015 01:47:17.000000000,-58.67450587,58.16789674,2856.308647,0.0,0.0,0.0,0.0,0.0
Jan 01 2015 01:47:18.000000000,-58.71148067,58.17088622,2856.793046,0.0,0.0,0.0,0.0,0.0
Jan 01 2015 01:47:19.000000000,-58.74845109,58.17389016,2857.2766460000007,0.0,0.0,0.0,0.0,0.0
Jan 01 2015 01:47:20.000000000,-58.78541713,58.17690862,2857.759447,0.0,0.0,0.0,0.0,0.0
Jan 01 2015 01:47:21.000000000,-58.82237881,58.17994165,2858.241448,0.0,0.0,0.0,0.0,0.0
Jan 01 2015 01:47:22.000000000,-58.85933612,58.1829893,2858.72265,0.0,0.0,0.0,0.0,0.0
Jan 01 2015 01:47:23.000000000,-58.89628908,58.18605163,2859.203052,0.0,0.0,0.0,0.0,0.0
Jan 01 2015 01:47:24.000000000,-58.93323768,58.18912867,2859.682655,0.0,0.0,0.0,0.0,0.0
Jan 01 2015 01:47:25.000000000,-58.97018194,58.19222049,2860.161458,0.0,0.0,0.0,0.0,0.0
Jan 01 2015 01:47:26.000000000,-59.00712185,58.19532714,2860.639461,0.0,0.0,0.0,0.0,0.0
Jan 01 2015 01:47:27.000000000,-59.04405743,58.19844867,2861.116664,0.0,0.0,0.0,0.0,0.0
Jan 01 2015 01:47:28.000000000,-59.08098869,58.20158513,2861.593066,0.0,0.0,0.0,0.0,0.0
Jan 01 2015 01:47:29.000000000,-59.11791562,58.20473658,2862.068669,0.0,0.0,0.0,0.0,0.0
Jan 01 2015 01:47:30.000000000,-59.15483823,58.20790307,2862.54347,0.0,0.0,0.0,0.0,0.0
Jan 01 2015 01:47:31.000000000,-59.19175653,58.21108465,2863.017472,0.0,0.0,0.0,0.0,0.0
Jan 01 2015 01:47:32.000000000,-59.22867053,58.21428138,2863.490672,0.0,0.0,0.0,0.0,0.0
Jan 01 2015 01:47:33.000000000,-59.26558023,58.21749331,2863.963072,0.0,0.0,0.0,0.0,0.0
Jan 01 2015 01:47:34.000000000,-59.30248563,58.2207205,2864.43467,0.0,0.0,0.0,0.0,0.0
Jan 01 2015 01:47:35.000000000,-59.33938674,58.223963,2864.905468,0.0,0.0,0.0,0.0,0.0
Jan 01 2015 01:47:36.000000000,-59.37628357,58.22722086,2865.375464,0.0,0.0,0.0,0.0,0.0
Jan 01 2015 01:47:37.000000000,-59.41317613,58.23049414,2865.844659,0.0,0.0,0.0,0.0,0.0
Jan 01 2015 01:47:38.000000000,-59.45006441,58.23378289,2866.3130530000008,0.0,0.0,0.0,0.0,0.0
Jan 01 2015 01:47:39.000000000,-59.48694843,58.23708718,2866.780644,0.0,0.0,0.0,0.0,0.0
Jan 01 2015 01:47:40.000000000,-59.52382818,58.24040705,2867.247434,0.0,0.0,0.0,0.0,0.0
Jan 01 2015 01:47:41.000000000,-59.56070369,58.24374257,2867.713423,0.0,0.0,0.0,0.0,0.0
Jan 01 2015 01:47:42.000000000,-59.59757494,58.24709379,2868.178609,0.0,0.0,0.0,0.0,0.0
Jan 01 2015 01:47:43.000000000,-59.63444195,58.25046076,2868.642993,0.0,0.0,0.0,0.0,0.0
Jan 01 2015 01:47:44.000000000,-59.67130472,58.25384354,2869.106574,0.0,0.0,0.0,0.0,0.0
Jan 01 2015 01:47:45.000000000,-59.70816326,58.2572422,2869.569354,0.0,0.0,0.0,0.0,0.0
Jan 01 2015 01:47:46.000000000,-59.74501758,58.26065678,2870.031331,0.0,0.0,0.0,0.0,0.0
Jan 01 2015 01:47:47.000000000,-59.78186767,58.26408734,2870.492505,0.0,0.0,0.0,0.0,0.0
Jan 01 2015 01:47:48.000000000,-59.81871355,58.26753395,2870.9528760000007,0.0,0.0,0.0,0.0,0.0
Jan 01 2015 01:47:49.000000000,-59.85555522,58.27099666,2871.412445,0.0,0.0,0.0,0.0,0.0
Jan 01 2015 01:47:50.000000000,-59.89239268,58.27447553,2871.87121,0.0,0.0,0.0,0.0,0.0
Jan 01 2015 01:47:51.000000000,-59.92922595,58.27797062,2872.329172,0.0,0.0,0.0,0.0,0.0
Jan 01 2015 01:47:52.000000000,-59.96605502,58.28148199,2872.786332,0.0,0.0,0.0,0.0,0.0
Jan 01 2015 01:47:53.000000000,-60.00287991,58.28500969,2873.242687,0.0,0.0,0.0,0.0,0.0
Jan 01 2015 01:47:54.000000000,-60.03970061,58.28855379,2873.6982390000007,0.0,0.0,0.0,0.0,0.0
Jan 01 2015 01:47:55.000000000,-60.07651714,58.29211435,2874.152988,0.0,0.0,0.0,0.0,0.0
Jan 01 2015 01:47:56.000000000,-60.11332949,58.29569142,2874.606933,0.0,0.0,0.0,0.0,0.0
Jan 01 2015 01:47:57.000000000,-60.15013769,58.29928507,2875.060074,0.0,0.0,0.0,0.0,0.0
Jan 01 2015 01:47:58.000000000,-60.18694172,58.30289536,2875.512411,0.0,0.0,0.0,0.0,0.0
Jan 01 2015 01:47:59.000000000,-60.2237416,58.30652235,2875.963943,0.0,0.0,0.0,0.0,0.0
Jan 01 2015 01:48:00.000000000,-60.26053732,58.3101661,2876.414672,0.0,0.0,0.0,0.0,0.0
Jan 01 2015 01:48:01.000000000,-60.29732891,58.31382667,2876.864596,0.0,0.0,0.0,0.0,0.0
Jan 01 2015 01:48:02.000000000,-60.33411636,58.31750413,2877.313716,0.0,0.0,0.0,0.0,0.0
Jan 01 2015 01:48:03.000000000,-60.37089967,58.32119853,2877.762031,0.0,0.0,0.0,0.0,0.0
Jan 01 2015 01:48:04.000000000,-60.40767886,58.32490994,2878.209541,0.0,0.0,0.0,0.0,0.0
Jan 01 2015 01:48:05.000000000,-60.44445393,58.32863842,2878.656247,0.0,0.0,0.0,0.0,0.0
Jan 01 2015 01:48:06.000000000,-60.48122488,58.33238404,2879.102147,0.0,0.0,0.0,0.0,0.0
Jan 01 2015 01:48:07.000000000,-60.51799172,58.33614686,2879.547242,0.0,0.0,0.0,0.0,0.0
Jan 01 2015 01:48:08.000000000,-60.55475445,58.33992694,2879.991533,0.0,0.0,0.0,0.0,0.0
Jan 01 2015 01:48:09.000000000,-60.59151309,58.34372434,2880.435017,0.0,0.0,0.0,0.0,0.0
Jan 01 2015 01:48:10.000000000,-60.62826762,58.34753914,2880.877697,0.0,0.0,0.0,0.0,0.0
Jan 01 2015 01:48:11.000000000,-60.66501807,58.35137139,2881.319571,0.0,0.0,0.0,0.0,0.0
Jan 01 2015 01:48:12.000000000,-60.70176444,58.35522116,2881.760639,0.0,0.0,0.0,0.0,0.0
Jan 01 2015 01:48:13.000000000,-60.73850673,58.35908852,2882.200901,0.0,0.0,0.0,0.0,0.0
Jan 01 2015 01:48:14.000000000,-60.77524494,58.36297353,2882.640357,0.0,0.0,0.0,0.0,0.0
Jan 01 2015 01:48:15.000000000,-60.81197909,58.36687626,2883.079008,0.0,0.0,0.0,0.0,0.0
Jan 01 2015 01:48:16.000000000,-60.84870917,58.37079677,2883.516852,0.0,0.0,0.0,0.0,0.0
Jan 01 2015 01:48:17.000000000,-60.88543520000001,58.37473513,2883.95389,0.0,0.0,0.0,0.0,0.0
Jan 01 2015 01:48:18.000000000,-60.92215718,58.37869141,2884.390121,0.0,0.0,0.0,0.0,0.0
Jan 01 2015 01:48:19.000000000,-60.95887510000001,58.38266567,2884.825546,0.0,0.0,0.0,0.0,0.0
Jan 01 2015 01:48:20.000000000,-60.99558899,58.38665799,2885.2601640000007,0.0,0.0,0.0,0.0,0.0
Jan 01 2015 01:48:21.000000000,-61.03229884,58.39066843,2885.693976,0.0,0.0,0.0,0.0,0.0
Jan 01 2015 01:48:22.000000000,-61.06900466,58.39469705,2886.12698,0.0,0.0,0.0,0.0,0.0
Jan 01 2015 01:48:23.000000000,-61.10570645,58.39874393,2886.559178,0.0,0.0,0.0,0.0,0.0
Jan 01 2015 01:48:24.000000000,-61.14240423,58.40280914,2886.990569,0.0,0.0,0.0,0.0,0.0
Jan 01 2015 01:48:25.000000000,-61.17909799,58.40689275,2887.421152,0.0,0.0,0.0,0.0,0.0
Jan 01 2015 01:48:26.000000000,-61.21578773,58.41099481,2887.8509280000007,0.0,0.0,0.0,0.0,0.0
Jan 01 2015 01:48:27.000000000,-61.25247348,58.41511542,2888.279897,0.0,0.0,0.0,0.0,0.0
Jan 01 2015 01:48:28.000000000,-61.28915522,58.41925463,2888.708058,0.0,0.0,0.0,0.0,0.0
Jan 01 2015 01:48:29.000000000,-61.32583297,58.42341251,2889.135411,0.0,0.0,0.0,0.0,0.0
Jan 01 2015 01:48:30.000000000,-61.36250673,58.42758914,2889.561956,0.0,0.0,0.0,0.0,0.0
Jan 01 2015 01:48:31.000000000,-61.39917651,58.43178459,2889.987694,0.0,0.0,0.0,0.0,0.0
Jan 01 2015 01:48:32.000000000,-61.4358423,58.43599893,2890.412624,0.0,0.0,0.0,0.0,0.0
Jan 01 2015 01:48:33.000000000,-61.47250413,58.44023224,2890.836745,0.0,0.0,0.0,0.0,0.0
Jan 01 2015 01:48:34.000000000,-61.50916198,58.44448458,2891.260058,0.0,0.0,0.0,0.0,0.0
Jan 01 2015 01:48:35.000000000,-61.54581587,58.44875602,2891.682563,0.0,0.0,0.0,0.0,0.0
Jan 01 2015 01:48:36.000000000,-61.5824658,58.45304665,2892.104259,0.0,0.0,0.0,0.0,0.0
Jan 01 2015 01:48:37.000000000,-61.61911178,58.45735653,2892.525147,0.0,0.0,0.0,0.0,0.0
Jan 01 2015 01:48:38.000000000,-61.65575381,58.46168573,2892.9452260000007,0.0,0.0,0.0,0.0,0.0
Jan 01 2015 01:48:39.000000000,-61.6923919,58.46603434,2893.364496,0.0,0.0,0.0,0.0,0.0
Jan 01 2015 01:48:40.000000000,-61.72902604,58.47040243,2893.782958,0.0,0.0,0.0,0.0,0.0
Jan 01 2015 01:48:41.000000000,-61.76565626,58.47479007,2894.200610000001,0.0,0.0,0.0,0.0,0.0
Jan 01 2015 01:48:42.000000000,-61.80228254,58.47919734,2894.6174530000008,0.0,0.0,0.0,0.0,0.0
Jan 01 2015 01:48:43.000000000,-61.83890491,58.48362431,2895.033487,0.0,0.0,0.0,0.0,0.0
Jan 01 2015 01:48:44.000000000,-61.87552335,58.48807106,2895.448711,0.0,0.0,0.0,0.0,0.0
Jan 01 2015 01:48:45.000000000,-61.91213788,58.49253766,2895.863126,0.0,0.0,0.0,0.0,0.0
Jan 01 2015 01:48:46.000000000,-61.94874851,58.49702420000001,2896.276731,0.0,0.0,0.0,0.0,0.0
Jan 01 2015 01:48:47.000000000,-61.98535523,58.50153075,2896.689527,0.0,0.0,0.0,0.0,0.0
Jan 01 2015 01:48:48.000000000,-62.02195805,58.50605739,2897.101513,0.0,0.0,0.0,0.0,0.0
Jan 01 2015 01:48:49.000000000,-62.05855698,58.51060419,2897.512689,0.0,0.0,0.0,0.0,0.0
Jan 01 2015 01:48:50.000000000,-62.09515202,58.51517124,2897.923055,0.0,0.0,0.0,0.0,0.0
Jan 01 2015 01:48:51.000000000,-62.13174317,58.51975862,2898.332611,0.0,0.0,0.0,0.0,0.0
Jan 01 2015 01:48:52.000000000,-62.16833045,58.52436639,2898.741356,0.0,0.0,0.0,0.0,0.0
Jan 01 2015 01:48:53.000000000,-62.20491385,58.52899465,2899.149291,0.0,0.0,0.0,0.0,0.0
Jan 01 2015 01:48:54.000000000,-62.24149339,58.53364347,2899.556416,0.0,0.0,0.0,0.0,0.0
Jan 01 2015 01:48:55.000000000,-62.27806906,58.53831293,2899.96273,0.0,0.0,0.0,0.0,0.0
Jan 01 2015 01:48:56.000000000,-62.31464087,58.54300312,2900.368233,0.0,0.0,0.0,0.0,0.0
Jan 01 2015 01:48:57.000000000,-62.35120883,58.54771412,2900.772926,0.0,0.0,0.0,0.0,0.0
Jan 01 2015 01:48:58.000000000,-62.38777294,58.552446,2901.176807,0.0,0.0,0.0,0.0,0.0
Jan 01 2015 01:48:59.000000000,-62.42433320000001,58.55719885,2901.579878,0.0,0.0,0.0,0.0,0.0
Jan 01 2015 01:49:00.000000000,-62.46088962,58.56197276,2901.982138,0.0,0.0,0.0,0.0,0.0
Jan 01 2015 01:49:01.000000000,-62.49744221,58.5667678,2902.383586,0.0,0.0,0.0,0.0,0.0
Jan 01 2015 01:49:02.000000000,-62.53399097,58.57158405,2902.784223,0.0,0.0,0.0,0.0,0.0
Jan 01 2015 01:49:03.000000000,-62.5705359,58.57642162,2903.184048,0.0,0.0,0.0,0.0,0.0
Jan 01 2015 01:49:04.000000000,-62.60707701,58.58128057,2903.583062,0.0,0.0,0.0,0.0,0.0
Jan 01 2015 01:49:05.000000000,-62.6436143,58.58616099,2903.981265,0.0,0.0,0.0,0.0,0.0
Jan 01 2015 01:49:06.000000000,-62.68014779,58.59106297,2904.378655,0.0,0.0,0.0,0.0,0.0
Jan 01 2015 01:49:07.000000000,-62.71667746,58.59598659,2904.775234,0.0,0.0,0.0,0.0,0.0
Jan 01 2015 01:49:08.000000000,-62.75320334,58.60093194,2905.171001,0.0,0.0,0.0,0.0,0.0
Jan 01 2015 01:49:09.000000000,-62.78972541,58.60589911,2905.565956,0.0,0.0,0.0,0.0,0.0
Jan 01 2015 01:49:10.000000000,-62.826243700000006,58.61088818,2905.960098,0.0,0.0,0.0,0.0,0.0
Jan 01 2015 01:49:11.000000000,-62.86275819,58.61589924,2906.353428,0.0,0.0,0.0,0.0,0.0
Jan 01 2015 01:49:12.000000000,-62.89926891,58.62093238,2906.745946,0.0,0.0,0.0,0.0,0.0
Jan 01 2015 01:49:13.000000000,-62.93577584,58.62598769,2907.137651,0.0,0.0,0.0,0.0,0.0
Jan 01 2015 01:49:14.000000000,-62.972279,58.63106525,2907.528544,0.0,0.0,0.0,0.0,0.0
Jan 01 2015 01:49:15.000000000,-63.00877839,58.63616515,2907.918624,0.0,0.0,0.0,0.0,0.0
Jan 01 2015 01:49:16.000000000,-63.04527402,58.6412875,2908.307891,0.0,0.0,0.0,0.0,0.0
Jan 01 2015 01:49:17.000000000,-63.08176588,58.64643236,2908.696346,0.0,0.0,0.0,0.0,0.0
Jan 01 2015 01:49:18.000000000,-63.11825399,58.65159985,2909.083987,0.0,0.0,0.0,0.0,0.0
Jan 01 2015 01:49:19.000000000,-63.15473835,58.65679004,2909.470815,0.0,0.0,0.0,0.0,0.0
Jan 01 2015 01:49:20.000000000,-63.19121896,58.66200303,2909.85683,0.0,0.0,0.0,0.0,0.0
Jan 01 2015 01:49:21.000000000,-63.22769583,58.66723891,2910.242032,0.0,0.0,0.0,0.0,0.0
Jan 01 2015 01:49:22.000000000,-63.26416896,58.67249777,2910.62642,0.0,0.0,0.0,0.0,0.0
Jan 01 2015 01:49:23.000000000,-63.30063836,58.67777971,2911.009995,0.0,0.0,0.0,0.0,0.0
Jan 01 2015 01:49:24.000000000,-63.33710403,58.68308483,2911.392756,0.0,0.0,0.0,0.0,0.0
Jan 01 2015 01:49:25.000000000,-63.37356597,58.68841321,2911.774703,0.0,0.0,0.0,0.0,0.0
Jan 01 2015 01:49:26.000000000,-63.41002420000001,58.69376494,2912.155837,0.0,0.0,0.0,0.0,0.0
Jan 01 2015 01:49:27.000000000,-63.4464787,58.69914014,2912.536157,0.0,0.0,0.0,0.0,0.0
Jan 01 2015 01:49:28.000000000,-63.4829295,58.70453888,2912.915662,0.0,0.0,0.0,0.0,0.0
Jan 01 2015 01:49:29.000000000,-63.51937659,58.70996127,2913.294354,0.0,0.0,0.0,0.0,0.0
Jan 01 2015 01:49:30.000000000,-63.55581998,58.7154074,2913.672231,0.0,0.0,0.0,0.0,0.0
Jan 01 2015 01:49:31.000000000,-63.59225967,58.72087738,2914.049294,0.0,0.0,0.0,0.0,0.0
Jan 01 2015 01:49:32.000000000,-63.62869567,58.72637129,2914.4255420000004,0.0,0.0,0.0,0.0,0.0
Jan 01 2015 01:49:33.000000000,-63.66512798,58.73188925,2914.800976,0.0,0.0,0.0,0.0,0.0
Jan 01 2015 01:49:34.000000000,-63.7015566,58.73743133,2915.175596,0.0,0.0,0.0,0.0,0.0
Jan 01 2015 01:49:35.000000000,-63.73798154,58.74299766,2915.549401,0.0,0.0,0.0,0.0,0.0
Jan 01 2015 01:49:36.000000000,-63.77440281,58.74858831,2915.92239,0.0,0.0,0.0,0.0,0.0
Jan 01 2015 01:49:37.000000000,-63.8108204,58.75420341,2916.294565,0.0,0.0,0.0,0.0,0.0
Jan 01 2015 01:49:38.000000000,-63.84723432,58.75984304,2916.665925,0.0,0.0,0.0,0.0,0.0
Jan 01 2015 01:49:39.000000000,-63.88364459,58.76550731,2917.03647,0.0,0.0,0.0,0.0,0.0
Jan 01 2015 01:49:40.000000000,-63.92005119,58.77119632,2917.4062,0.0,0.0,0.0,0.0,0.0
Jan 01 2015 01:49:41.000000000,-63.95645413,58.77691017,2917.775114,0.0,0.0,0.0,0.0,0.0
Jan 01 2015 01:49:42.000000000,-63.99285343,58.78264897,2918.143213,0.0,0.0,0.0,0.0,0.0
Jan 01 2015 01:49:43.000000000,-64.02924908,58.78841282,2918.510496,0.0,0.0,0.0,0.0,0.0
Jan 01 2015 01:49:44.000000000,-64.06564108,58.79420183,2918.876964,0.0,0.0,0.0,0.0,0.0
Jan 01 2015 01:49:45.000000000,-64.10202945,58.80001609,2919.242616,0.0,0.0,0.0,0.0,0.0
Jan 01 2015 01:49:46.000000000,-64.13841418,58.80585572,2919.607452,0.0,0.0,0.0,0.0,0.0
Jan 01 2015 01:49:47.000000000,-64.17479528,58.81172082,2919.971472,0.0,0.0,0.0,0.0,0.0
Jan 01 2015 01:49:48.000000000,-64.21117276,58.8176115,2920.334677,0.0,0.0,0.0,0.0,0.0
Jan 01 2015 01:49:49.000000000,-64.24754661,58.82352786,2920.697065,0.0,0.0,0.0,0.0,0.0
Jan 01 2015 01:49:50.000000000,-64.28391685,58.82947002,2921.058637,0.0,0.0,0.0,0.0,0.0
Jan 01 2015 01:49:51.000000000,-64.32028347,58.83543808,2921.419393,0.0,0.0,0.0,0.0,0.0
Jan 01 2015 01:49:52.000000000,-64.35664648,58.84143215,2921.779333,0.0,0.0,0.0,0.0,0.0
Jan 01 2015 01:49:53.000000000,-64.39300588,58.84745233,2922.138456,0.0,0.0,0.0,0.0,0.0
Jan 01 2015 01:49:54.000000000,-64.42936169,58.85349875,2922.496762,0.0,0.0,0.0,0.0,0.0
Jan 01 2015 01:49:55.000000000,-64.46571389,58.85957151,2922.854252,0.0,0.0,0.0,0.0,0.0
Jan 01 2015 01:49:56.000000000,-64.5020625,58.86567073,2923.210925,0.0,0.0,0.0,0.0,0.0
Jan 01 2015 01:49:57.000000000,-64.53840752,58.87179651,2923.566781,0.0,0.0,0.0,0.0,0.0
Jan 01 2015 01:49:58.000000000,-64.57474895,58.87794896,2923.921821,0.0,0.0,0.0,0.0,0.0
Jan 01 2015 01:49:59.000000000,-64.6110868,58.88412821,2924.276043,0.0,0.0,0.0,0.0,0.0
Jan 01 2015 01:50:00.000000000,-64.64742107,58.89033436,2924.629448,0.0,0.0,0.0,0.0,0.0
Jan 01 2015 01:50:01.000000000,-64.68375177,58.89656753,2924.982036,0.0,0.0,0.0,0.0,0.0
Jan 01 2015 01:50:02.000000000,-64.72007889,58.90282784,2925.333807,0.0,0.0,0.0,0.0,0.0
Jan 01 2015 01:50:03.000000000,-64.75640245,58.9091154,2925.68476,0.0,0.0,0.0,0.0,0.0
Jan 01 2015 01:50:04.000000000,-64.79272245,58.91543032,2926.034896,0.0,0.0,0.0,0.0,0.0
Jan 01 2015 01:50:05.000000000,-64.82903888,58.92177273,2926.384214,0.0,0.0,0.0,0.0,0.0
Jan 01 2015 01:50:06.000000000,-64.86535176,58.92814274,2926.732715,0.0,0.0,0.0,0.0,0.0
Jan 01 2015 01:50:07.000000000,-64.90166109,58.93454048,2927.080397,0.0,0.0,0.0,0.0,0.0
Jan 01 2015 01:50:08.000000000,-64.93796686,58.94096605,2927.427262,0.0,0.0,0.0,0.0,0.0
Jan 01 2015 01:50:09.000000000,-64.9742691,58.94741959,2927.773309,0.0,0.0,0.0,0.0,0.0
Jan 01 2015 01:50:10.000000000,-65.01056779,58.9539012,2928.118538,0.0,0.0,0.0,0.0,0.0
Jan 01 2015 01:50:11.000000000,-65.04686294,58.96041102,2928.462949,0.0,0.0,0.0,0.0,0.0
Jan 01 2015 01:50:12.000000000,-65.08315456,58.96694916,2928.8065420000007,0.0,0.0,0.0,0.0,0.0
Jan 01 2015 01:50:13.000000000,-65.11944265,58.97351575,2929.149316,0.0,0.0,0.0,0.0,0.0
Jan 01 2015 01:50:14.000000000,-65.15572722,58.98011091,2929.491272,0.0,0.0,0.0,0.0,0.0
Jan 01 2015 01:50:15.000000000,-65.19200826,58.98673476,2929.832409,0.0,0.0,0.0,0.0,0.0
Jan 01 2015 01:50:16.000000000,-65.22828578,58.99338744,2930.172728,0.0,0.0,0.0,0.0,0.0
Jan 01 2015 01:50:17.000000000,-65.26455979,59.00006905,2930.512228,0.0,0.0,0.0,0.0,0.0
Jan 01 2015 01:50:18.000000000,-65.30083028,59.00677974,2930.85091,0.0,0.0,0.0,0.0,0.0
Jan 01 2015 01:50:19.000000000,-65.33709726,59.01351963,2931.188772,0.0,0.0,0.0,0.0,0.0
Jan 01 2015 01:50:20.000000000,-65.37336074,59.02028884,2931.525816,0.0,0.0,0.0,0.0,0.0
Jan 01 2015 01:50:21.000000000,-65.40962072,59.0270875,2931.862041,0.0,0.0,0.0,0.0,0.0
Jan 01 2015 01:50:22.000000000,-65.4458772,59.03391575,2932.197446,0.0,0.0,0.0,0.0,0.0
Jan 01 2015 01:50:23.000000000,-65.48213018,59.04077371,2932.532032,0.0,0.0,0.0,0.0,0.0
Jan 01 2015 01:50:24.000000000,-65.51837967,59.04766152,2932.8658,0.0,0.0,0.0,0.0,0.0
Jan 01 2015 01:50:25.000000000,-65.55462568,59.05457929999999,2933.198747,0.0,0.0,0.0,0.0,0.0
Jan 01 2015 01:50:26.000000000,-65.59086819,59.06152718,2933.530875,0.0,0.0,0.0,0.0,0.0
Jan 01 2015 01:50:27.000000000,-65.62710723,59.06850531,2933.862184,0.0,0.0,0.0,0.0,0.0
Jan 01 2015 01:50:28.000000000,-65.66334279,59.07551381,2934.192673,0.0,0.0,0.0,0.0,0.0
Jan 01 2015 01:50:29.000000000,-65.69957487,59.08255282,2934.522343,0.0,0.0,0.0,0.0,0.0
Jan 01 2015 01:50:30.000000000,-65.73580348,59.08962247,2934.851192,0.0,0.0,0.0,0.0,0.0
Jan 01 2015 01:50:31.000000000,-65.77202862,59.0967229,2935.179222,0.0,0.0,0.0,0.0,0.0
Jan 01 2015 01:50:32.000000000,-65.8082503,59.10385425,2935.506432,0.0,0.0,0.0,0.0,0.0
Jan 01 2015 01:50:33.000000000,-65.84446851,59.11101665,2935.832821,0.0,0.0,0.0,0.0,0.0
Jan 01 2015 01:50:34.000000000,-65.88068327,59.11821025,2936.158391,0.0,0.0,0.0,0.0,0.0
Jan 01 2015 01:50:35.000000000,-65.91689457,59.12543517,2936.48314,0.0,0.0,0.0,0.0,0.0
Jan 01 2015 01:50:36.000000000,-65.95310242,59.13269157,2936.807069,0.0,0.0,0.0,0.0,0.0
Jan 01 2015 01:50:37.000000000,-65.98930681,59.13997958,2937.130177,0.0,0.0,0.0,0.0,0.0
Jan 01 2015 01:50:38.000000000,-66.02550776,59.14729935,2937.452466,0.0,0.0,0.0,0.0,0.0
Jan 01 2015 01:50:39.000000000,-66.06170527,59.15465101,2937.773933,0.0,0.0,0.0,0.0,0.0
Jan 01 2015 01:50:40.000000000,-66.09789934,59.16203471,2938.09458,0.0,0.0,0.0,0.0,0.0
Jan 01 2015 01:50:41.000000000,-66.13408996,59.16945060000001,2938.414406,0.0,0.0,0.0,0.0,0.0
Jan 01 2015 01:50:42.000000000,-66.17027716,59.17689882,2938.733411,0.0,0.0,0.0,0.0,0.0
Jan 01 2015 01:50:43.000000000,-66.20646092,59.18437951,2939.051596,0.0,0.0,0.0,0.0,0.0
Jan 01 2015 01:50:44.000000000,-66.24264125,59.19189283,2939.368959,0.0,0.0,0.0,0.0,0.0
Jan 01 2015 01:50:45.000000000,-66.27881816,59.19943891,2939.685502,0.0,0.0,0.0,0.0,0.0
Jan 01 2015 01:50:46.000000000,-66.31499165,59.20701792,2940.001223,0.0,0.0,0.0,0.0,0.0
Jan 01 2015 01:50:47.000000000,-66.35116171,59.21462999,2940.316123,0.0,0.0,0.0,0.0,0.0
Jan 01 2015 01:50:48.000000000,-66.38732836,59.22227529,2940.630202,0.0,0.0,0.0,0.0,0.0
Jan 01 2015 01:50:49.000000000,-66.42349159999999,59.22995395,2940.943459,0.0,0.0,0.0,0.0,0.0
Jan 01 2015 01:50:50.000000000,-66.45965142,59.23766614,2941.255895,0.0,0.0,0.0,0.0,0.0
Jan 01 2015 01:50:51.000000000,-66.49580783,59.245412,2941.567509,0.0,0.0,0.0,0.0,0.0
Jan 01 2015 01:50:52.000000000,-66.53196084,59.2531917,2941.878301,0.0,0.0,0.0,0.0,0.0
Jan 01 2015 01:50:53.000000000,-66.56811044,59.26100538,2942.188272,0.0,0.0,0.0,0.0,0.0
Jan 01 2015 01:50:54.000000000,-66.60425664,59.26885319,2942.497421,0.0,0.0,0.0,0.0,0.0
Jan 01 2015 01:50:55.000000000,-66.64039945,59.27673531,2942.805749,0.0,0.0,0.0,0.0,0.0
Jan 01 2015 01:50:56.000000000,-66.67653886,59.28465188,2943.113254,0.0,0.0,0.0,0.0,0.0
Jan 01 2015 01:50:57.000000000,-66.71267487,59.29260307,2943.419937,0.0,0.0,0.0,0.0,0.0
Jan 01 2015 01:50:58.000000000,-66.7488075,59.30058903,2943.725798,0.0,0.0,0.0,0.0,0.0
Jan 01 2015 01:50:59.000000000,-66.78493674,59.30860993,2944.030837,0.0,0.0,0.0,0.0,0.0
Jan 01 2015 01:51:00.000000000,-66.82106259,59.31666592,2944.335054,0.0,0.0,0.0,0.0,0.0
Jan 01 2015 01:51:01.000000000,-66.85718506,59.32475717,2944.638448,0.0,0.0,0.0,0.0,0.0
Jan 01 2015 01:51:02.000000000,-66.89330415,59.33288384,2944.94102,0.0,0.0,0.0,0.0,0.0
Jan 01 2015 01:51:03.000000000,-66.92941986,59.3410461,2945.242769,0.0,0.0,0.0,0.0,0.0
Jan 01 2015 01:51:04.000000000,-66.9655322,59.34924412,2945.543696,0.0,0.0,0.0,0.0,0.0
Jan 01 2015 01:51:05.000000000,-67.00164116,59.35747805,2945.8438,0.0,0.0,0.0,0.0,0.0
Jan 01 2015 01:51:06.000000000,-67.03774676,59.36574807,2946.143081,0.0,0.0,0.0,0.0,0.0
Jan 01 2015 01:51:07.000000000,-67.07384898,59.37405435,2946.441539,0.0,0.0,0.0,0.0,0.0
Jan 01 2015 01:51:08.000000000,-67.10994784,59.38239706,2946.739175,0.0,0.0,0.0,0.0,0.0
Jan 01 2015 01:51:09.000000000,-67.14604333,59.39077636,2947.035987,0.0,0.0,0.0,0.0,0.0
Jan 01 2015 01:51:10.000000000,-67.18213546,59.39919243,2947.331977,0.0,0.0,0.0,0.0,0.0
Jan 01 2015 01:51:11.000000000,-67.21822424,59.40764544,2947.627143,0.0,0.0,0.0,0.0,0.0
Jan 01 2015 01:51:12.000000000,-67.25430965,59.41613557,2947.921486,0.0,0.0,0.0,0.0,0.0
Jan 01 2015 01:51:13.000000000,-67.29039171,59.42466299,2948.215006,0.0,0.0,0.0,0.0,0.0
Jan 01 2015 01:51:14.000000000,-67.32647042,59.43322788,2948.507703,0.0,0.0,0.0,0.0,0.0
