Epoch(UTCG),Lat_GEOD(deg),Lon_GEOD(deg),Height_WGS84 (km),B_Tesla,Bx_Tesla,By_Tesla,Bz_Tesla
Jan 01 2015 01:52:00.000000000,-68.98249584,59.87101354,2961.080403,1.6677009190126592e-05,-3.480487758475049e-06,1.983507142378294e-06,1.6188716437902248e-05
Jan 01 2015 01:52:01.000000000,-69.01841872,59.88156041,2961.33432,1.6678500201583592e-05,-3.4805768369860057e-06,1.9785643664893954e-06,1.619083805439727e-05
Jan 01 2015 01:52:02.000000000,-69.0543383,59.89215468,2961.587409,1.6679993100956465e-05,-3.480664881518116e-06,1.9736182750176072e-06,1.619296059203005e-05
Jan 01 2015 01:52:03.000000000,-69.09025459,59.90279659,2961.839671,1.668148788084449e-05,-3.480751886462897e-06,1.968668845750635e-06,1.619508404422211e-05
Jan 01 2015 01:52:04.000000000,-69.12616759,59.91348637,2962.091107,1.66829845325825e-05,-3.480837846100772e-06,1.9637160581719036e-06,1.6197208402882802e-05
Jan 01 2015 01:52:05.000000000,-69.16207729999999,59.92422428,2962.341715,1.668448306441992e-05,-3.480922758959632e-06,1.9587598922041777e-06,1.6199333676351142e-05
Jan 01 2015 01:52:06.000000000,-69.19798372,59.93501057,2962.591497,1.668598346351984e-05,-3.481006617614832e-06,1.953800325637843e-06,1.620145985275761e-05
Jan 01 2015 01:52:07.000000000,-69.23388684,59.94584547,2962.840451,1.6687485735664416e-05,-3.4810894205971245e-06,1.948837341109989e-06,1.620358693751805e-05
Jan 01 2015 01:52:08.000000000,-69.26978668,59.95672924,2963.0885780000003,1.6688989874707284e-05,-3.481171162141023e-06,1.9438709141901135e-06,1.6205714925510866e-05
Jan 01 2015 01:52:09.000000000,-69.30568322,59.96766214,2963.3358780000003,1.669049587709783e-05,-3.4812518373510724e-06,1.938901025829062e-06,1.62078438134256e-05
Jan 01 2015 01:52:10.000000000,-69.34157647,59.97864441,2963.582351,1.6692003739887498e-05,-3.481331441889582e-06,1.9339276544620035e-06,1.6209973598727307e-05
Jan 01 2015 01:52:11.000000000,-69.37746643,59.98967632,2963.827996,1.6693513466208704e-05,-3.481409972515886e-06,1.9289507788054835e-06,1.6212104284845445e-05
Jan 01 2015 01:52:12.000000000,-69.4133531,60.00075811,2964.072814,1.6695025047209497e-05,-3.481487423179617e-06,1.923970377818097e-06,1.6214235863415615e-05
Jan 01 2015 01:52:13.000000000,-69.44923648,60.01189005,2964.316804,1.669653848582922e-05,-3.4815637905720954e-06,1.918986430207603e-06,1.6216368337628266e-05
Jan 01 2015 01:52:14.000000000,-69.48511657,60.02307239,2964.559967,1.669805377357712e-05,-3.4816390685019328e-06,1.913998914413921e-06,1.6218501699527496e-05
Jan 01 2015 01:52:15.000000000,-69.52099336,60.03430541,2964.802302,1.6699570913151722e-05,-3.4817132533717333e-06,1.9090078098027256e-06,1.6220635951983844e-05
Jan 01 2015 01:52:16.000000000,-69.55686686,60.04558936,2965.04381,1.6701089896462007e-05,-3.4817863390665996e-06,1.904013093626778e-06,1.622277108752054e-05
Jan 01 2015 01:52:17.000000000,-69.59273707,60.0569245,2965.28449,1.670261072550423e-05,-3.4818583222129495e-06,1.8990147450949085e-06,1.6224907108198725e-05
Jan 01 2015 01:52:18.000000000,-69.62860398,60.06831112,2965.524342,1.6704133398113215e-05,-3.4819291975350284e-06,1.8940127423947625e-06,1.6227044012295052e-05
Jan 01 2015 01:52:19.000000000,-69.6644676,60.07974947,2965.763366,1.6705657911014696e-05,-3.4819989603091415e-06,1.8890070634150984e-06,1.6229181796831956e-05
Jan 01 2015 01:52:20.000000000,-69.70032793,60.09123983,2966.001562,1.670718426188331e-05,-3.4820676054056375e-06,1.8839976856693405e-06,1.6231320459910172e-05
Jan 01 2015 01:52:21.000000000,-69.73618496,60.10278247,2966.23893,1.6708712447154765e-05,-3.482135127591363e-06,1.8789845883759868e-06,1.623345999815025e-05
Jan 01 2015 01:52:22.000000000,-69.7720387,60.11437767,2966.47547,1.6710242464887297e-05,-3.4822015218057107e-06,1.8739677478538945e-06,1.623560041011296e-05
Jan 01 2015 01:52:23.000000000,-69.80788914,60.12602571,2966.711182,1.6711774311855925e-05,-3.4822667826660047e-06,1.868947142795113e-06,1.6237741692802807e-05
Jan 01 2015 01:52:24.000000000,-69.84373628,60.13772685,2966.946066,1.6713307984236646e-05,-3.48233090504812e-06,1.8639227517442615e-06,1.6239883842541034e-05
Jan 01 2015 01:52:25.000000000,-69.87958013,60.14948139,2967.1801219999998,1.6714843480856612e-05,-3.482393883624087e-06,1.8588945499657596e-06,1.6242026858767964e-05
Jan 01 2015 01:52:26.000000000,-69.91542068,60.16128961,2967.413349,1.6716380803301327e-05,-3.4824557143967263e-06,1.85386251677411e-06,1.6244170742981825e-05
Jan 01 2015 01:52:27.000000000,-69.95125792,60.17315179,2967.645748,1.671791994281119e-05,-3.4825163903365114e-06,1.848826630219226e-06,1.6246315486801116e-05
Jan 01 2015 01:52:28.000000000,-69.98709187,60.18506822,2967.877319,1.6719460897929824e-05,-3.482575906214539e-06,1.8437868648843532e-06,1.6248461089338224e-05
Jan 01 2015 01:52:29.000000000,-70.02292252,60.19703918,2968.108061,1.672100366992975e-05,-3.4826342579190244e-06,1.8387432000729398e-06,1.6250607551705826e-05
Jan 01 2015 01:52:30.000000000,-70.05874987,60.20906498,2968.337974,1.6722548257048075e-05,-3.4826914397062015e-06,1.8336956116921316e-06,1.6252754872598054e-05
Jan 01 2015 01:52:31.000000000,-70.09457391,60.22114589,2968.567059,1.672409464955938e-05,-3.4827474444693654e-06,1.828644078311418e-06,1.6254903042476738e-05
Jan 01 2015 01:52:32.000000000,-70.13039464,60.23328223,2968.795316,1.6725642846014715e-05,-3.4828022663060757e-06,1.8235885753111977e-06,1.6257052060390623e-05
Jan 01 2015 01:52:33.000000000,-70.16621208,60.24547428,2969.022743,1.6727192854118672e-05,-3.482855902856891e-06,1.8185290790187548e-06,1.6259201933907365e-05
Jan 01 2015 01:52:34.000000000,-70.20202619999999,60.25772234,2969.249342,1.67287446591439e-05,-3.4829083448868608e-06,1.8134655681916498e-06,1.6261352648686283e-05
Jan 01 2015 01:52:35.000000000,-70.23783702,60.27002672,2969.475112,1.673029826504637e-05,-3.482959588218375e-06,1.8083980169510938e-06,1.626350420901162e-05
Jan 01 2015 01:52:36.000000000,-70.27364452,60.28238771,2969.700053,1.6731853667177454e-05,-3.483009626747712e-06,1.8033264046248346e-06,1.6265656610115842e-05
Jan 01 2015 01:52:37.000000000,-70.30944872,60.29480563,2969.924165,1.6733410864664103e-05,-3.483058454632871e-06,1.7982507041760532e-06,1.626780985173479e-05
Jan 01 2015 01:52:38.000000000,-70.34524959999999,60.30728079,2970.147448,1.6734969853693384e-05,-3.4831060655263717e-06,1.7931708938741622e-06,1.6269963930067032e-05
Jan 01 2015 01:52:39.000000000,-70.38104717,60.31981348,2970.369902,1.673653063099728e-05,-3.483152453604884e-06,1.7880869494509934e-06,1.6272118842008855e-05
Jan 01 2015 01:52:40.000000000,-70.41684142,60.33240403,2970.591527,1.6738093194165504e-05,-3.4831976124101196e-06,1.7829988469203076e-06,1.6274274585410894e-05
Jan 01 2015 01:52:41.000000000,-70.45263236,60.34505275,2970.812323,1.673965754075065e-05,-3.483241535868795e-06,1.7779065609509663e-06,1.6276431158117433e-05
Jan 01 2015 01:52:42.000000000,-70.48841997,60.35775996,2971.032289,1.6741223672145727e-05,-3.483284218880013e-06,1.7728100698840354e-06,1.6278588561279865e-05
Jan 01 2015 01:52:43.000000000,-70.52420427,60.37052597,2971.2514260000003,1.674279158110067e-05,-3.483325653916345e-06,1.7677093465715258e-06,1.628074678824615e-05
Jan 01 2015 01:52:44.000000000,-70.55998524,60.38335111,2971.469734,1.6744361264164225e-05,-3.483365834208727e-06,1.7626043682123707e-06,1.628290583560162e-05
Jan 01 2015 01:52:45.000000000,-70.59576289,60.39623569,2971.6872129999997,1.6745932718413565e-05,-3.4834047535040724e-06,1.7574951094617715e-06,1.628506570060794e-05
Jan 01 2015 01:52:46.000000000,-70.63153721,60.40918006,2971.903862,1.674750594690448e-05,-3.4834424064078873e-06,1.7523815458557381e-06,1.6287226386361316e-05
Jan 01 2015 01:52:47.000000000,-70.66730820000001,60.42218453,2972.1196809999997,1.674908094590967e-05,-3.4834787864428637e-06,1.74726365323863e-06,1.6289387889147586e-05
Jan 01 2015 01:52:48.000000000,-70.70307586,60.43524944,2972.334671,1.6750657708004667e-05,-3.4835138853386934e-06,1.742141405261693e-06,1.629155020203607e-05
Jan 01 2015 01:52:49.000000000,-70.73884018,60.44837511,2972.548831,1.6752236234318665e-05,-3.483547697810076e-06,1.7370147790383454e-06,1.62937133258476e-05
Jan 01 2015 01:52:50.000000000,-70.77460117,60.46156189,2972.762162,1.6753816518253764e-05,-3.4835802155375782e-06,1.7318837464816051e-06,1.629587725462795e-05
Jan 01 2015 01:52:51.000000000,-70.81035883,60.47481012,2972.974662,1.675539856742418e-05,-3.483611434599239e-06,1.7267482830237381e-06,1.6298041995682928e-05
Jan 01 2015 01:52:52.000000000,-70.84611314,60.48812012,2973.1863329999996,1.6756982366614226e-05,-3.4836413449445697e-06,1.7216083651801916e-06,1.6300207534008716e-05
Jan 01 2015 01:52:53.000000000,-70.88186411,60.50149226,2973.3971739999997,1.6758567920153082e-05,-3.4836699409330043e-06,1.7164639649797602e-06,1.6302373874192365e-05
Jan 01 2015 01:52:54.000000000,-70.91761173,60.51492687,2973.6071859999997,1.676015521878288e-05,-3.483697213958738e-06,1.7113150577971826e-06,1.6304541007097006e-05
Jan 01 2015 01:52:55.000000000,-70.95335601,60.52842429,2973.8163670000004,1.6761744270171183e-05,-3.483723160031263e-06,1.7061616178359617e-06,1.6306708940086645e-05
Jan 01 2015 01:52:56.000000000,-70.98909694,60.54198489,2974.024718,1.6763335066859843e-05,-3.4837477701049186e-06,1.7010036183317573e-06,1.630887766612173e-05
Jan 01 2015 01:52:57.000000000,-71.02483451,60.55560901,2974.232239,1.676492760486639e-05,-3.483771036837702e-06,1.6958410347101276e-06,1.6311047181106895e-05
Jan 01 2015 01:52:58.000000000,-71.06056873,60.56929701,2974.4389300000003,1.676652188220065e-05,-3.4837929529176304e-06,1.6906738389124848e-06,1.631321748331492e-05
Jan 01 2015 01:52:59.000000000,-71.09629958,60.58304926,2974.644791,1.6768117895601897e-05,-3.483813510516406e-06,1.6855020059638375e-06,1.6315388569465326e-05
Jan 01 2015 01:53:00.000000000,-71.13202708,60.5968661,2974.8498210000002,1.6769715647485135e-05,-3.483832704011374e-06,1.6803255082398634e-06,1.631756044187755e-05
Jan 01 2015 01:53:01.000000000,-71.16775121,60.61074789999999,2975.054021,1.6771315129178444e-05,-3.483850523971787e-06,1.6751443201752472e-06,1.631973309203971e-05
Jan 01 2015 01:53:02.000000000,-71.20347197,60.62469504,2975.257391,1.6772916338618904e-05,-3.4838669625736717e-06,1.6699584138336038e-06,1.6321906518095946e-05
Jan 01 2015 01:53:03.000000000,-71.23918936,60.63870787,2975.459931,1.6774519272085304e-05,-3.483882012199605e-06,1.6647677628810793e-06,1.6324080716239592e-05
Jan 01 2015 01:53:04.000000000,-71.27490338,60.65278678,2975.66164,1.677612393289303e-05,-3.483895666325548e-06,1.659572339412958e-06,1.632625568978386e-05
Jan 01 2015 01:53:05.000000000,-71.31061402,60.66693213,2975.862518,1.6777730317012932e-05,-3.483907917013911e-06,1.6543721177594599e-06,1.6328431434530466e-05
Jan 01 2015 01:53:06.000000000,-71.34632128,60.68114431,2976.062566,1.6779338417178103e-05,-3.483918754632944e-06,1.6491670688543913e-06,1.6330607943622674e-05
Jan 01 2015 01:53:07.000000000,-71.38202515,60.69542369,2976.261784,1.67809482295856e-05,-3.483928171046504e-06,1.6439571664911621e-06,1.633278521311546e-05
Jan 01 2015 01:53:08.000000000,-71.41772563,60.70977067,2976.46017,1.6782559762643812e-05,-3.4839361609134845e-06,1.6387423827767676e-06,1.6334963251145737e-05
Jan 01 2015 01:53:09.000000000,-71.45342272,60.72418561,2976.6577260000004,1.6784173001999388e-05,-3.4839427131987263e-06,1.6335226896776765e-06,1.6337142043653254e-05
Jan 01 2015 01:53:10.000000000,-71.48911642,60.73866892,2976.854452,1.678578794596188e-05,-3.483947819359057e-06,1.628298057614039e-06,1.6339321589171102e-05
Jan 01 2015 01:53:11.000000000,-71.52480672,60.75322098,2977.050346,1.6787404600974554e-05,-3.4839514739352697e-06,1.6230684609620553e-06,1.6341501893495475e-05
Jan 01 2015 01:53:12.000000000,-71.56049361,60.767842200000004,2977.245409,1.6789022959367407e-05,-3.4839536666474604e-06,1.6178338707756853e-06,1.634368294924344e-05
Jan 01 2015 01:53:13.000000000,-71.59617709999999,60.78253296,2977.4396420000003,1.679064301289064e-05,-3.4839543876642147e-06,1.6125942572976983e-06,1.6345864748380216e-05
Jan 01 2015 01:53:14.000000000,-71.63185717,60.79729368,2977.633044,1.679226476385467e-05,-3.4839536293708914e-06,1.6073495933859328e-06,1.6348047292946963e-05
Jan 01 2015 01:53:15.000000000,-71.66753383,60.81212474,2977.825614,1.6793888214031794e-05,-3.483951384810218e-06,1.602099850399685e-06,1.635023058439924e-05
Jan 01 2015 01:53:16.000000000,-71.70320707,60.82702657,2978.017354,1.679551335098103e-05,-3.483947641778606e-06,1.5968449977474417e-06,1.6352414610860877e-05
Jan 01 2015 01:53:17.000000000,-71.73887688,60.84199957,2978.208262,1.6797140181267204e-05,-3.4839423942745882e-06,1.5915850086944147e-06,1.6354599378236594e-05
Jan 01 2015 01:53:18.000000000,-71.77454327,60.85704416,2978.398339,1.679876869785977e-05,-3.483935631791666e-06,1.586319851308188e-06,1.6356784879892234e-05
Jan 01 2015 01:53:19.000000000,-71.81020623,60.87216075,2978.587585,1.6800398897190027e-05,-3.483927345114407e-06,1.5810494971891133e-06,1.6358971112087275e-05
Jan 01 2015 01:53:20.000000000,-71.84586574,60.88734975,2978.776,1.6802030775019034e-05,-3.483917524849412e-06,1.5757739191566543e-06,1.6361158070272398e-05
Jan 01 2015 01:53:21.000000000,-71.88152182,60.90261161,2978.963584,1.680366433099653e-05,-3.4839061616310133e-06,1.5704930829823722e-06,1.636334575452279e-05
Jan 01 2015 01:53:22.000000000,-71.91717444,60.91794673,2979.150336,1.6805299564728315e-05,-3.4838932474107923e-06,1.5652069637919434e-06,1.6365534163644042e-05
Jan 01 2015 01:53:23.000000000,-71.95282362,60.93335556,2979.336256,1.6806936475541375e-05,-3.4838787726874056e-06,1.5599155273426267e-06,1.6367723297320754e-05
Jan 01 2015 01:53:24.000000000,-71.98846934,60.94883851,2979.521345,1.6808575053410495e-05,-3.4838627263083284e-06,1.55461874589514e-06,1.6369913145318903e-05
Jan 01 2015 01:53:25.000000000,-72.02411159,60.96439604,2979.7056030000003,1.6810215296267698e-05,-3.483845098199177e-06,1.549316588325054e-06,1.6372103705625825e-05
Jan 01 2015 01:53:26.000000000,-72.05975039,60.98002858,2979.889029,1.6811857207136747e-05,-3.483825880334515e-06,1.544009022008263e-06,1.637429498111672e-05
Jan 01 2015 01:53:27.000000000,-72.09538570000001,60.99573657,2980.0716239999997,1.681350077594198e-05,-3.4838050608523e-06,1.5386960200228118e-06,1.6376486961450175e-05
Jan 01 2015 01:53:28.000000000,-72.13101755,61.01152046,2980.253386,1.6815146012029762e-05,-3.48378263300836e-06,1.533377547964369e-06,1.6378679655797308e-05
Jan 01 2015 01:53:29.000000000,-72.16664591,61.0273807,2980.434317,1.681679290082577e-05,-3.483758583322106e-06,1.5280535766008424e-06,1.6380873049670795e-05
Jan 01 2015 01:53:30.000000000,-72.20227078,61.04331774,2980.6144170000002,1.6818441439464732e-05,-3.48373290157426e-06,1.5227240741133005e-06,1.6383067140108698e-05
Jan 01 2015 01:53:31.000000000,-72.23789215,61.05933204,2980.793684,1.6820091635228168e-05,-3.483705580261352e-06,1.5173890104310237e-06,1.6385261933779137e-05
Jan 01 2015 01:53:32.000000000,-72.27351003,61.07542406,2980.97212,1.6821743475556463e-05,-3.483676606037616e-06,1.5120483508813606e-06,1.6387457418604317e-05
Jan 01 2015 01:53:33.000000000,-72.30912441,61.09159427,2981.149724,1.682339696269423e-05,-3.4836459696575184e-06,1.506702064303312e-06,1.6389653596458424e-05
Jan 01 2015 01:53:34.000000000,-72.34473527,61.10784313,2981.326495,1.682505209773856e-05,-3.4836136617888226e-06,1.5013501213017194e-06,1.6391850467847804e-05
Jan 01 2015 01:53:35.000000000,-72.38034261,61.12417112,2981.5024350000003,1.6826708868055158e-05,-3.4835796685582387e-06,1.495992487340705e-06,1.6394048020574844e-05
Jan 01 2015 01:53:36.000000000,-72.41594644,61.14057871,2981.677543,1.6828367276379132e-05,-3.483543980712507e-06,1.490629128793253e-06,1.6396246257102346e-05
Jan 01 2015 01:53:37.000000000,-72.45154673,61.15706637,2981.851819,1.6830027318090993e-05,-3.483506586990504e-06,1.4852600164126495e-06,1.639844517232438e-05
Jan 01 2015 01:53:38.000000000,-72.48714349,61.1736346,2982.025262,1.68316889969982e-05,-3.4834674776911758e-06,1.4798851149193884e-06,1.6400644769952743e-05
Jan 01 2015 01:53:39.000000000,-72.52273670000001,61.19028388,2982.197874,1.6833352298748537e-05,-3.483426638413967e-06,1.4745043922387645e-06,1.6402845035719848e-05
Jan 01 2015 01:53:40.000000000,-72.55832637,61.2070147,2982.369653,1.6835017231489534e-05,-3.483384060892277e-06,1.4691178141547759e-06,1.6405045977290168e-05
Jan 01 2015 01:53:41.000000000,-72.59391248,61.22382756,2982.5406,1.6836683786630243e-05,-3.4833397318670873e-06,1.4637253480211332e-06,1.640724758601924e-05
Jan 01 2015 01:53:42.000000000,-72.62949503,61.24072295,2982.7107140000003,1.683835196627997e-05,-3.483293641305202e-06,1.4583269603193819e-06,1.6409449863586925e-05
Jan 01 2015 01:53:43.000000000,-72.66507402,61.25770137,2982.879996,1.6840021762470472e-05,-3.4832457759969066e-06,1.4529226159410018e-06,1.6411652802096622e-05
Jan 01 2015 01:53:44.000000000,-72.70064942,61.27476334,2983.0484460000002,1.6841693171685958e-05,-3.4831961236317942e-06,1.4475122828976027e-06,1.641385639770223e-05
Jan 01 2015 01:53:45.000000000,-72.73622125,61.29190936,2983.216064,1.6843366191747245e-05,-3.483144672539926e-06,1.442095924133191e-06,1.6416060648189907e-05
Jan 01 2015 01:53:46.000000000,-72.77178948,61.30913996,2983.3828489999996,1.6845040824414526e-05,-3.4830914116392897e-06,1.4366735076201578e-06,1.641826555476732e-05
Jan 01 2015 01:53:47.000000000,-72.80735412,61.32645564,2983.5488010000004,1.684671706663906e-05,-3.4830363289834514e-06,1.4312449975274805e-06,1.642047111417397e-05
Jan 01 2015 01:53:48.000000000,-72.84291516,61.34385693,2983.713921,1.6848394910409894e-05,-3.482979410531656e-06,1.42581035833287e-06,1.6422677318421906e-05
Jan 01 2015 01:53:49.000000000,-72.87847258,61.36134436,2983.8782079999996,1.685007435740888e-05,-3.4829206450470416e-06,1.4203695567695645e-06,1.642488416862401e-05
Jan 01 2015 01:53:50.000000000,-72.91402639,61.37891846,2984.041662,1.685175540539333e-05,-3.4828600200146744e-06,1.4149225553509223e-06,1.6427091662450356e-05
Jan 01 2015 01:53:51.000000000,-72.94957656,61.39657977,2984.204284,1.6853438045261572e-05,-3.482797520821757e-06,1.4094693204802303e-06,1.642929979058916e-05
Jan 01 2015 01:53:52.000000000,-72.9851231,61.41432882,2984.366073,1.6855122279562402e-05,-3.4827331362693243e-06,1.4040098151758959e-06,1.6431508555194266e-05
Jan 01 2015 01:53:53.000000000,-73.020666,61.43216617,2984.527029,1.6856808105869228e-05,-3.4826668530575856e-06,1.3985440027674108e-06,1.6433717953677914e-05
Jan 01 2015 01:53:54.000000000,-73.05620525,61.45009236,2984.6871530000003,1.685849551544569e-05,-3.4825986565022614e-06,1.3930718471886267e-06,1.6435927977166407e-05
Jan 01 2015 01:53:55.000000000,-73.09174084,61.46810795,2984.846443,1.686018451584257e-05,-3.482528536110491e-06,1.3875933127681025e-06,1.643813863251539e-05
Jan 01 2015 01:53:56.000000000,-73.12727276,61.48621349,2985.0049010000002,1.6861875093186228e-05,-3.4824564754103306e-06,1.3821083623918407e-06,1.6440349905938535e-05
Jan 01 2015 01:53:57.000000000,-73.16280101,61.50440954,2985.162525,1.686356725509718e-05,-3.482382463817565e-06,1.37661695914258e-06,1.6442561804374732e-05
Jan 01 2015 01:53:58.000000000,-73.19832557,61.52269668,2985.319317,1.6865260988176595e-05,-3.4823064842562693e-06,1.3711190654955214e-06,1.6444774314573394e-05
Jan 01 2015 01:53:59.000000000,-73.23384644,61.54107548,2985.475275,1.6866956300082536e-05,-3.4822285258411985e-06,1.3656146439735117e-06,1.6446987443506998e-05
Jan 01 2015 01:54:00.000000000,-73.26936361,61.55954651,2985.6304010000003,1.6868653177011737e-05,-3.482148571501878e-06,1.3601036563716878e-06,1.6449201177449924e-05
Jan 01 2015 01:54:01.000000000,-73.30487706,61.57811036,2985.784693,1.6870351626166534e-05,-3.4820666097477115e-06,1.3545860665846655e-06,1.6451415522805165e-05
Jan 01 2015 01:54:02.000000000,-73.3403868,61.59676762,2985.938152,1.6872051640350996e-05,-3.4819826247864556e-06,1.3490618333084342e-06,1.6453630472490455e-05
Jan 01 2015 01:54:03.000000000,-73.3758928,61.61551886,2986.0907780000002,1.687375321458094e-05,-3.4818966020450908e-06,1.3435309218129312e-06,1.6455846020833445e-05
Jan 01 2015 01:54:04.000000000,-73.41139507,61.6343647,2986.242571,1.6875456347765942e-05,-3.4818085267018893e-06,1.3379932896220214e-06,1.6458062166782163e-05
Jan 01 2015 01:54:05.000000000,-73.44689359,61.65330574,2986.3935300000003,1.6877161041498192e-05,-3.4817183852490465e-06,1.3324488995820097e-06,1.646027891126046e-05
Jan 01 2015 01:54:06.000000000,-73.48238835,61.67234257,2986.543656,1.6878867286772042e-05,-3.4816261612834454e-06,1.3268977128884905e-06,1.6462496245012828e-05
Jan 01 2015 01:54:07.000000000,-73.51787934,61.69147581,2986.6929489999998,1.6880575080898078e-05,-3.4815318394702304e-06,1.3213396895573846e-06,1.646471416506805e-05
Jan 01 2015 01:54:08.000000000,-73.55336656,61.71070609,2986.841408,1.6882284427064256e-05,-3.4814354058469036e-06,1.3157747882785137e-06,1.6466932674233612e-05
Jan 01 2015 01:54:09.000000000,-73.58884999,61.73003401,2986.989034,1.688399531557681e-05,-3.4813368434832183e-06,1.3102029709504387e-06,1.6469151762417477e-05
Jan 01 2015 01:54:10.000000000,-73.62432962,61.74946021,2987.135826,1.6885707749155623e-05,-3.481236137993129e-06,1.3046241969554272e-06,1.6471371431855435e-05
Jan 01 2015 01:54:11.000000000,-73.65980544,61.76898532,2987.281785,1.6887421719437684e-05,-3.481133271992472e-06,1.2990384252859714e-06,1.647359167402158e-05
Jan 01 2015 01:54:12.000000000,-73.69527744,61.78860999,2987.42691,1.688913722911781e-05,-3.4810282307573943e-06,1.2934456147682744e-06,1.6475812491111934e-05
Jan 01 2015 01:54:13.000000000,-73.73074562,61.80833484,2987.571202,1.6890854269376252e-05,-3.4809209968753704e-06,1.2878457237115328e-06,1.6478033874062044e-05
Jan 01 2015 01:54:14.000000000,-73.76620995,61.82816054,2987.71466,1.6892572842413648e-05,-3.4808115549873274e-06,1.2822387123296034e-06,1.6480255824456157e-05
Jan 01 2015 01:54:15.000000000,-73.80167043,61.84808773,2987.857284,1.689429294502453e-05,-3.4806998887237337e-06,1.2766245382921957e-06,1.648247833868361e-05
Jan 01 2015 01:54:16.000000000,-73.83712705,61.86811707,2987.999074,1.6896014574188348e-05,-3.480585981283854e-06,1.2710031594071348e-06,1.6484701413336318e-05
Jan 01 2015 01:54:17.000000000,-73.8725798,61.88824924,2988.140031,1.6897737722301664e-05,-3.480469814027203e-06,1.2653745319083387e-06,1.648692504075092e-05
Jan 01 2015 01:54:18.000000000,-73.90802866,61.90848491,2988.280154,1.6899462391053396e-05,-3.480351371203877e-06,1.259738614769173e-06,1.6489149221898836e-05
Jan 01 2015 01:54:19.000000000,-73.94347363,61.92882474,2988.419443,1.6901188577135366e-05,-3.4802306357352703e-06,1.2540953645579473e-06,1.6491373953026926e-05
Jan 01 2015 01:54:20.000000000,-73.97891468,61.94926943,2988.557898,1.6902916277397203e-05,-3.4801075897037732e-06,1.2484447393719501e-06,1.6493599230535464e-05
Jan 01 2015 01:54:21.000000000,-74.01435182,61.96981966,2988.6955199999998,1.6904645484124592e-05,-3.479982214146663e-06,1.2427866929628268e-06,1.6495825046627745e-05
Jan 01 2015 01:54:22.000000000,-74.04978502,61.99047613,2988.832307,1.6906376204092232e-05,-3.4798544938830267e-06,1.2371211843484896e-06,1.6498051407088483e-05
Jan 01 2015 01:54:23.000000000,-74.08521428,62.01123954,2988.96826,1.6908108429498447e-05,-3.479724409377243e-06,1.2314481674236413e-06,1.650027830399868e-05
Jan 01 2015 01:54:24.000000000,-74.12063959,62.03211059,2989.10338,1.6909842151840224e-05,-3.479591940874133e-06,1.2257675973498855e-06,1.6502505728599015e-05
Jan 01 2015 01:54:25.000000000,-74.15606092,62.053090000000005,2989.2376649999997,1.691157737799475e-05,-3.479457072573755e-06,1.2200794320361352e-06,1.6504733686780367e-05
Jan 01 2015 01:54:26.000000000,-74.19147827,62.0741785,2989.371116,1.6913314100660563e-05,-3.4793197841980067e-06,1.2143836237179006e-06,1.6506962171197264e-05
Jan 01 2015 01:54:27.000000000,-74.22689163,62.09537679,2989.503733,1.691505231577152e-05,-3.479180057084609e-06,1.2086801280262545e-06,1.6509191177153007e-05
Jan 01 2015 01:54:28.000000000,-74.26230098,62.11668563,2989.635516,1.6916792021122124e-05,-3.479037871660363e-06,1.202968898491635e-06,1.651142070212966e-05
Jan 01 2015 01:54:29.000000000,-74.2977063,62.13810574,2989.7664649999997,1.6918533212539636e-05,-3.478893208672555e-06,1.1972498908981542e-06,1.6513650741286827e-05
Jan 01 2015 01:54:30.000000000,-74.33310759,62.15963787,2989.8965789999997,1.692027589293493e-05,-3.478746050046082e-06,1.1915230572736326e-06,1.651588129699136e-05
Jan 01 2015 01:54:31.000000000,-74.36850484,62.18128277,2990.025859,1.6922020054070676e-05,-3.47859637448527e-06,1.1857883500314053e-06,1.6518112360760775e-05
Jan 01 2015 01:54:32.000000000,-74.40389802,62.20304121,2990.154305,1.6923765692649053e-05,-3.4784441616460507e-06,1.1800457234323433e-06,1.6520343928762637e-05
Jan 01 2015 01:54:33.000000000,-74.43928712,62.22491394,2990.2819170000002,1.6925512805105377e-05,-3.4782893914380757e-06,1.1742951303509785e-06,1.6522575996860456e-05
Jan 01 2015 01:54:34.000000000,-74.47467214,62.24690173,2990.408694,1.6927261394082966e-05,-3.4781320449664692e-06,1.1685365217148549e-06,1.6524808567085048e-05
Jan 01 2015 01:54:35.000000000,-74.51005305,62.26900538,2990.534636,1.692901145671034e-05,-3.4779721010904838e-06,1.1627698501212454e-06,1.6527041636091902e-05
Jan 01 2015 01:54:36.000000000,-74.54542984,62.29122565,2990.659745,1.693076297854658e-05,-3.4778095361615163e-06,1.1569950670506751e-06,1.6529275189212862e-05
Jan 01 2015 01:54:37.000000000,-74.58080249,62.31356335,2990.784018,1.6932515972669338e-05,-3.4776443331831016e-06,1.151212124585362e-06,1.6531509238444908e-05
Jan 01 2015 01:54:38.000000000,-74.616171,62.33601928,2990.9074579999997,1.6934270420913737e-05,-3.47747646630837e-06,1.1454209702863614e-06,1.653374376587873e-05
Jan 01 2015 01:54:39.000000000,-74.65153534,62.35859424,2991.0300620000003,1.6936026334946626e-05,-3.4773059182631433e-06,1.139621558074731e-06,1.6535978781831728e-05
