Epoch(UTCG),X_GSE(km),Y_GSE(km),Z_GSE(km),VMag(km/s),RamX_GSE,RamY_GSE,RamZ_GSE
Jan 01 2028 01:49:44.000000000,2963.915608,-4648.64493,-7464.06609,5.964258906,0.363909275,0.820546406,-0.44076483
Jan 01 2028 01:49:45.000000000,2966.084463,-4643.750204,-7466.693188,5.963980978,0.363678615,0.820972419,-0.440161506
Jan 01 2028 01:49:46.000000000,2968.251842,-4638.853168,-7469.316564,5.963703686,0.363447743,0.821397932,-0.439557933
Jan 01 2028 01:49:47.000000000,2970.417743,-4633.953824,-7471.936218,5.963427028,0.363216659,0.821822942,-0.438954109
Jan 01 2028 01:49:48.000000000,2972.582166,-4629.052174,-7474.552148,5.963151005,0.362985363,0.822247451,-0.438350037
Jan 01 2028 01:49:49.000000000,2974.74511,-4624.148223,-7477.164355,5.962875618,0.362753855,0.822671459,-0.437745717
Jan 01 2028 01:49:50.000000000,2976.906573,-4619.241972,-7479.772836,5.962600865,0.362522135,0.823094964,-0.437141147
Jan 01 2028 01:49:51.000000000,2979.066556,-4614.333423,-7482.377591,5.962326748,0.362290203,0.823517966,-0.43653633
Jan 01 2028 01:49:52.000000000,2981.225056,-4609.422581,-7484.97862,5.962053266,0.362058061,0.823940467,-0.435931266
Jan 01 2028 01:49:53.000000000,2983.382074,-4604.509447,-7487.575921,5.961780419,0.361825707,0.824362464,-0.435325954
Jan 01 2028 01:49:54.000000000,2985.537608,-4599.594024,-7490.169493,5.961508207,0.361593141,0.824783959,-0.434720395
Jan 01 2028 01:49:55.000000000,2987.691657,-4594.676315,-7492.759336,5.96123663,0.361360365,0.82520495,-0.434114589
Jan 01 2028 01:49:56.000000000,2989.844221,-4589.756323,-7495.345449,5.960965688,0.361127378,0.825625439,-0.433508537
Jan 01 2028 01:49:57.000000000,2991.995298,-4584.83405,-7497.92783,5.960695381,0.36089418,0.826045424,-0.432902239
Jan 01 2028 01:49:58.000000000,2994.144888,-4579.909499,-7500.506479,5.96042571,0.360660772,0.826464905,-0.432295696
Jan 01 2028 01:49:59.000000000,2996.29299,-4574.982672,-7503.081396,5.960156673,0.360427153,0.826883882,-0.431688907
Jan 01 2028 01:50:00.000000000,2998.439602,-4570.053573,-7505.652579,5.959888272,0.360193323,0.827302356,-0.431081874
Jan 01 2028 01:50:01.000000000,3000.584724,-4565.122204,-7508.220027,5.959620506,0.359959284,0.827720325,-0.430474596
Jan 01 2028 01:50:02.000000000,3002.728356,-4560.188568,-7510.78374,5.959353375,0.359725035,0.828137789,-0.429867074
Jan 01 2028 01:50:03.000000000,3004.870495,-4555.252667,-7513.343716,5.95908688,0.359490575,0.82855475,-0.429259308
Jan 01 2028 01:50:04.000000000,3007.011142,-4550.314505,-7515.899956,5.958821019,0.359255906,0.828971205,-0.428651298
Jan 01 2028 01:50:05.000000000,3009.150295,-4545.374083,-7518.452457,5.958555794,0.359021027,0.829387155,-0.428043046
Jan 01 2028 01:50:06.000000000,3011.287954,-4540.431405,-7521.001219,5.958291204,0.358785939,0.8298026,-0.42743455
Jan 01 2028 01:50:07.000000000,3013.424117,-4535.486474,-7523.546242,5.958027249,0.358550642,0.83021754,-0.426825812
Jan 01 2028 01:50:08.000000000,3015.558784,-4530.539291,-7526.087525,5.957763929,0.358315135,0.830631974,-0.426216832
Jan 01 2028 01:50:09.000000000,3017.691954,-4525.58986,-7528.625065,5.957501245,0.358079419,0.831045902,-0.42560761
Jan 01 2028 01:50:10.000000000,3019.823625,-4520.638183,-7531.158864,5.957239196,0.357843495,0.831459324,-0.424998147
Jan 01 2028 01:50:11.000000000,3021.953798,-4515.684264,-7533.688919,5.956977782,0.357607361,0.831872241,-0.424388443
Jan 01 2028 01:50:12.000000000,3024.08247,-4510.728105,-7536.215231,5.956717003,0.357371019,0.83228465,-0.423778498
Jan 01 2028 01:50:13.000000000,3026.209642,-4505.769708,-7538.737798,5.956456859,0.357134468,0.832696554,-0.423168313
Jan 01 2028 01:50:14.000000000,3028.335312,-4500.809076,-7541.256619,5.956197351,0.35689771,0.83310795,-0.422557887
Jan 01 2028 01:50:15.000000000,3030.45948,-4495.846212,-7543.771693,5.955938478,0.356660742,0.83351884,-0.421947222
Jan 01 2028 01:50:16.000000000,3032.582144,-4490.881119,-7546.283021,5.955680241,0.356423567,0.833929222,-0.421336318
Jan 01 2028 01:50:17.000000000,3034.703303,-4485.913799,-7548.7906,5.955422638,0.356186184,0.834339098,-0.420725174
Jan 01 2028 01:50:18.000000000,3036.822958,-4480.944255,-7551.29443,5.955165671,0.355948593,0.834748465,-0.420113792
Jan 01 2028 01:50:19.000000000,3038.941106,-4475.97249,-7553.79451,5.954909339,0.355710795,0.835157325,-0.419502172
Jan 01 2028 01:50:20.000000000,3041.057748,-4470.998507,-7556.29084,5.954653643,0.355472789,0.835565678,-0.418890313
Jan 01 2028 01:50:21.000000000,3043.172881,-4466.022307,-7558.783418,5.954398582,0.355234576,0.835973522,-0.418278217
Jan 01 2028 01:50:22.000000000,3045.286506,-4461.043895,-7561.272244,5.954144156,0.354996155,0.836380858,-0.417665884
Jan 01 2028 01:50:23.000000000,3047.398621,-4456.063272,-7563.757316,5.953890365,0.354757527,0.836787685,-0.417053314
Jan 01 2028 01:50:24.000000000,3049.509225,-4451.080441,-7566.238635,5.95363721,0.354518693,0.837194004,-0.416440507
Jan 01 2028 01:50:25.000000000,3051.618318,-4446.095406,-7568.716199,5.95338469,0.354279652,0.837599814,-0.415827465
Jan 01 2028 01:50:26.000000000,3053.725899,-4441.108168,-7571.190007,5.953132805,0.354040404,0.838005115,-0.415214186
Jan 01 2028 01:50:27.000000000,3055.831966,-4436.11873,-7573.660058,5.952881556,0.353800949,0.838409907,-0.414600672
Jan 01 2028 01:50:28.000000000,3057.936519,-4431.127095,-7576.126352,5.952630942,0.353561288,0.838814189,-0.413986922
Jan 01 2028 01:50:29.000000000,3060.039558,-4426.133267,-7578.588888,5.952380964,0.353321421,0.839217962,-0.413372938
Jan 01 2028 01:50:30.000000000,3062.14108,-4421.137246,-7581.047666,5.952131621,0.353081348,0.839621225,-0.412758719
Jan 01 2028 01:50:31.000000000,3064.241086,-4416.139037,-7583.502683,5.951882913,0.352841069,0.840023978,-0.412144266
Jan 01 2028 01:50:32.000000000,3066.339574,-4411.138642,-7585.953939,5.951634841,0.352600584,0.840426221,-0.411529579
Jan 01 2028 01:50:33.000000000,3068.436544,-4406.136064,-7588.401435,5.951387404,0.352359894,0.840827954,-0.410914659
Jan 01 2028 01:50:34.000000000,3070.531994,-4401.131304,-7590.845167,5.951140602,0.352118998,0.841229176,-0.410299506
Jan 01 2028 01:50:35.000000000,3072.625924,-4396.124367,-7593.285137,5.950894436,0.351877897,0.841629887,-0.40968412
Jan 01 2028 01:50:36.000000000,3074.718333,-4391.115255,-7595.721343,5.950648905,0.35163659,0.842030088,-0.409068502
Jan 01 2028 01:50:37.000000000,3076.80922,-4386.10397,-7598.153784,5.95040401,0.351395079,0.842429778,-0.408452651
Jan 01 2028 01:50:38.000000000,3078.898584,-4381.090515,-7600.58246,5.95015975,0.351153362,0.842828956,-0.407836569
Jan 01 2028 01:50:39.000000000,3080.986424,-4376.074892,-7603.007369,5.949916126,0.350911441,0.843227623,-0.407220256
Jan 01 2028 01:50:40.000000000,3083.072739,-4371.057106,-7605.428511,5.949673137,0.350669315,0.843625778,-0.406603712
Jan 01 2028 01:50:41.000000000,3085.157529,-4366.037157,-7607.845885,5.949430783,0.350426985,0.844023421,-0.405986936
Jan 01 2028 01:50:42.000000000,3087.240793,-4361.01505,-7610.25949,5.949189065,0.35018445,0.844420553,-0.405369931
Jan 01 2028 01:50:43.000000000,3089.322529,-4355.990786,-7612.669326,5.948947982,0.349941711,0.844817172,-0.404752696
Jan 01 2028 01:50:44.000000000,3091.402737,-4350.964368,-7615.075391,5.948707535,0.349698768,0.845213279,-0.404135231
Jan 01 2028 01:50:45.000000000,3093.481417,-4345.9358,-7617.477685,5.948467723,0.349455621,0.845608873,-0.403517537
Jan 01 2028 01:50:46.000000000,3095.558566,-4340.905083,-7619.876207,5.948228547,0.34921227,0.846003955,-0.402899614
Jan 01 2028 01:50:47.000000000,3097.634184,-4335.87222,-7622.270956,5.947990006,0.348968716,0.846398524,-0.402281462
Jan 01 2028 01:50:48.000000000,3099.708271,-4330.837215,-7624.661931,5.947752101,0.348724958,0.846792579,-0.401663082
Jan 01 2028 01:50:49.000000000,3101.780825,-4325.80007,-7627.049132,5.947514831,0.348480997,0.847186122,-0.401044474
Jan 01 2028 01:50:50.000000000,3103.851846,-4320.760787,-7629.432557,5.947278197,0.348236832,0.84757915,-0.400425639
Jan 01 2028 01:50:51.000000000,3105.921333,-4315.719369,-7631.812206,5.947042198,0.347992465,0.847971666,-0.399806577
Jan 01 2028 01:50:52.000000000,3107.989285,-4310.67582,-7634.188079,5.946806835,0.347747894,0.848363667,-0.399187287
Jan 01 2028 01:50:53.000000000,3110.0557,-4305.630141,-7636.560174,5.946572107,0.347503121,0.848755154,-0.398567772
Jan 01 2028 01:50:54.000000000,3112.120579,-4300.582335,-7638.92849,5.946338015,0.347258145,0.849146128,-0.39794803
Jan 01 2028 01:50:55.000000000,3114.18392,-4295.532405,-7641.293027,5.946104558,0.347012967,0.849536586,-0.397328062
Jan 01 2028 01:50:56.000000000,3116.245722,-4290.480354,-7643.653784,5.945871737,0.346767587,0.849926531,-0.396707869
Jan 01 2028 01:50:57.000000000,3118.305985,-4285.426185,-7646.01076,5.945639551,0.346522004,0.85031596,-0.396087451
Jan 01 2028 01:50:58.000000000,3120.364708,-4280.3699,-7648.363955,5.945408001,0.346276219,0.850704875,-0.395466808
Jan 01 2028 01:50:59.000000000,3122.421889,-4275.311501,-7650.713366,5.945177087,0.346030232,0.851093274,-0.394845941
Jan 01 2028 01:51:00.000000000,3124.477529,-4270.250993,-7653.058995,5.944946808,0.345784044,0.851481158,-0.39422485
Jan 01 2028 01:51:01.000000000,3126.531625,-4265.188376,-7655.40084,5.944717164,0.345537653,0.851868527,-0.393603535
Jan 01 2028 01:51:02.000000000,3128.584178,-4260.123654,-7657.738899,5.944488157,0.345291062,0.85225538,-0.392981997
Jan 01 2028 01:51:03.000000000,3130.635186,-4255.056831,-7660.073173,5.944259784,0.345044269,0.852641717,-0.392360236
Jan 01 2028 01:51:04.000000000,3132.684648,-4249.987907,-7662.403661,5.944032048,0.344797275,0.853027538,-0.391738252
Jan 01 2028 01:51:05.000000000,3134.732564,-4244.916886,-7664.730361,5.943804947,0.34455008,0.853412843,-0.391116046
Jan 01 2028 01:51:06.000000000,3136.778933,-4239.843772,-7667.053274,5.943578481,0.344302684,0.853797632,-0.390493618
Jan 01 2028 01:51:07.000000000,3138.823754,-4234.768566,-7669.372397,5.943352651,0.344055087,0.854181904,-0.389870969
Jan 01 2028 01:51:08.000000000,3140.867025,-4229.69127,-7671.687731,5.943127457,0.34380729,0.854565659,-0.389248098
Jan 01 2028 01:51:09.000000000,3142.908747,-4224.611889,-7673.999275,5.942902898,0.343559292,0.854948898,-0.388625006
Jan 01 2028 01:51:10.000000000,3144.948918,-4219.530425,-7676.307027,5.942678975,0.343311094,0.855331619,-0.388001694
Jan 01 2028 01:51:11.000000000,3146.987538,-4214.446879,-7678.610987,5.942455688,0.343062695,0.855713823,-0.387378162
Jan 01 2028 01:51:12.000000000,3149.024605,-4209.361256,-7680.911155,5.942233036,0.342814097,0.856095509,-0.38675441
Jan 01 2028 01:51:13.000000000,3151.060119,-4204.273557,-7683.207529,5.94201102,0.342565299,0.856476678,-0.386130438
Jan 01 2028 01:51:14.000000000,3153.094079,-4199.183786,-7685.500109,5.941789639,0.342316301,0.85685733,-0.385506247
Jan 01 2028 01:51:15.000000000,3155.126484,-4194.091945,-7687.788894,5.941568895,0.342067104,0.857237463,-0.384881838
Jan 01 2028 01:51:16.000000000,3157.157333,-4188.998037,-7690.073883,5.941348785,0.341817707,0.857617078,-0.38425721
Jan 01 2028 01:51:17.000000000,3159.186625,-4183.902064,-7692.355076,5.941129312,0.34156811,0.857996174,-0.383632364
Jan 01 2028 01:51:18.000000000,3161.21436,-4178.804029,-7694.632471,5.940910474,0.341318315,0.858374752,-0.3830073
Jan 01 2028 01:51:19.000000000,3163.240537,-4173.703935,-7696.906067,5.940692272,0.341068321,0.858752812,-0.382382019
Jan 01 2028 01:51:20.000000000,3165.265154,-4168.601785,-7699.175865,5.940474705,0.340818128,0.859130352,-0.381756521
Jan 01 2028 01:51:21.000000000,3167.288211,-4163.497581,-7701.441863,5.940257774,0.340567736,0.859507374,-0.381130807
Jan 01 2028 01:51:22.000000000,3169.309707,-4158.391326,-7703.704061,5.940041479,0.340317145,0.859883876,-0.380504876
Jan 01 2028 01:51:23.000000000,3171.329641,-4153.283023,-7705.962458,5.93982582,0.340066356,0.860259859,-0.379878729
Jan 01 2028 01:51:24.000000000,3173.348012,-4148.172674,-7708.217052,5.939610796,0.339815369,0.860635322,-0.379252366
Jan 01 2028 01:51:25.000000000,3175.36482,-4143.060282,-7710.467844,5.939396408,0.339564184,0.861010266,-0.378625788
Jan 01 2028 01:51:26.000000000,3177.380064,-4137.94585,-7712.714832,5.939182655,0.339312801,0.861384689,-0.377998995
Jan 01 2028 01:51:27.000000000,3179.393742,-4132.829381,-7714.958015,5.938969539,0.33906122,0.861758593,-0.377371988
Jan 01 2028 01:51:28.000000000,3181.405855,-4127.710877,-7717.197394,5.938757058,0.338809441,0.862131976,-0.376744767
Jan 01 2028 01:51:29.000000000,3183.4164,-4122.59034,-7719.432967,5.938545213,0.338557465,0.862504838,-0.376117331
Jan 01 2028 01:51:30.000000000,3185.425377,-4117.467775,-7721.664733,5.938334003,0.338305291,0.86287718,-0.375489682
Jan 01 2028 01:51:31.000000000,3187.432786,-4112.343182,-7723.892692,5.938123429,0.33805292,0.863249002,-0.37486182
Jan 01 2028 01:51:32.000000000,3189.438626,-4107.216566,-7726.116842,5.937913491,0.337800352,0.863620302,-0.374233746
Jan 01 2028 01:51:33.000000000,3191.442895,-4102.087928,-7728.337184,5.937704189,0.337547587,0.863991081,-0.373605458
Jan 01 2028 01:51:34.000000000,3193.445593,-4096.957272,-7730.553716,5.937495522,0.337294626,0.864361339,-0.372976959
Jan 01 2028 01:51:35.000000000,3195.446719,-4091.8246,-7732.766438,5.937287492,0.337041467,0.864731075,-0.372348248
Jan 01 2028 01:51:36.000000000,3197.446272,-4086.689915,-7734.975348,5.937080097,0.336788112,0.865100289,-0.371719325
Jan 01 2028 01:51:37.000000000,3199.444251,-4081.553219,-7737.180447,5.936873337,0.336534561,0.865468982,-0.371090192
Jan 01 2028 01:51:38.000000000,3201.440656,-4076.414516,-7739.381733,5.936667214,0.336280814,0.865837153,-0.370460848
Jan 01 2028 01:51:39.000000000,3203.435485,-4071.273807,-7741.579205,5.936461726,0.33602687,0.866204801,-0.369831293
Jan 01 2028 01:51:40.000000000,3205.428738,-4066.131096,-7743.772864,5.936256874,0.335772731,0.866571927,-0.369201529
Jan 01 2028 01:51:41.000000000,3207.420414,-4060.986385,-7745.962707,5.936052658,0.335518395,0.86693853,-0.368571554
Jan 01 2028 01:51:42.000000000,3209.410512,-4055.839678,-7748.148734,5.935849078,0.335263865,0.867304611,-0.367941371
Jan 01 2028 01:51:43.000000000,3211.399031,-4050.690976,-7750.330946,5.935646133,0.335009138,0.867670169,-0.367310979
Jan 01 2028 01:51:44.000000000,3213.385971,-4045.540282,-7752.50934,5.935443824,0.334754217,0.868035204,-0.366680378
Jan 01 2028 01:51:45.000000000,3215.37133,-4040.3876,-7754.683916,5.935242151,0.3344991,0.868399715,-0.366049569
Jan 01 2028 01:51:46.000000000,3217.355108,-4035.232931,-7756.854673,5.935041114,0.334243788,0.868763703,-0.365418552
Jan 01 2028 01:51:47.000000000,3219.337303,-4030.076279,-7759.021611,5.934840713,0.333988281,0.869127168,-0.364787327
Jan 01 2028 01:51:48.000000000,3221.317916,-4024.917647,-7761.184729,5.934640947,0.33373258,0.869490109,-0.364155895
Jan 01 2028 01:51:49.000000000,3223.296945,-4019.757036,-7763.344025,5.934441818,0.333476684,0.869852525,-0.363524257
Jan 01 2028 01:51:50.000000000,3225.274389,-4014.59445,-7765.499501,5.934243324,0.333220593,0.870214418,-0.362892412
Jan 01 2028 01:51:51.000000000,3227.250248,-4009.429891,-7767.651153,5.934045466,0.332964309,0.870575787,-0.362260361
Jan 01 2028 01:51:52.000000000,3229.22452,-4004.263362,-7769.798983,5.933848244,0.33270783,0.87093663,-0.361628104
Jan 01 2028 01:51:53.000000000,3231.197205,-3999.094866,-7771.942989,5.933651657,0.332451157,0.87129695,-0.360995642
Jan 01 2028 01:51:54.000000000,3233.168302,-3993.924405,-7774.08317,5.933455707,0.33219429,0.871656744,-0.360362975
Jan 01 2028 01:51:55.000000000,3235.13781,-3988.751983,-7776.219525,5.933260392,0.33193723,0.872016014,-0.359730103
Jan 01 2028 01:51:56.000000000,3237.105729,-3983.577601,-7778.352055,5.933065713,0.331679976,0.872374758,-0.359097027
Jan 01 2028 01:51:57.000000000,3239.072057,-3978.401263,-7780.480758,5.93287167,0.331422528,0.872732978,-0.358463746
Jan 01 2028 01:51:58.000000000,3241.036793,-3973.222971,-7782.605633,5.932678263,0.331164888,0.873090671,-0.357830262
Jan 01 2028 01:51:59.000000000,3242.999937,-3968.042729,-7784.72668,5.932485492,0.330907054,0.873447839,-0.357196575
Jan 01 2028 01:52:00.000000000,3244.961489,-3962.860537,-7786.843898,5.932293357,0.330649027,0.873804482,-0.356562685
Jan 01 2028 01:52:01.000000000,3246.921446,-3957.6764,-7788.957286,5.932101857,0.330390808,0.874160598,-0.355928593
Jan 01 2028 01:52:02.000000000,3248.879809,-3952.490321,-7791.066843,5.931910994,0.330132396,0.874516188,-0.355294298
Jan 01 2028 01:52:03.000000000,3250.836576,-3947.302301,-7793.17257,5.931720766,0.329873791,0.874871252,-0.354659801
Jan 01 2028 01:52:04.000000000,3252.791747,-3942.112343,-7795.274464,5.931531174,0.329614994,0.875225789,-0.354025103
Jan 01 2028 01:52:05.000000000,3254.74532,-3936.920451,-7797.372526,5.931342218,0.329356005,0.8755798,-0.353390203
Jan 01 2028 01:52:06.000000000,3256.697296,-3931.726626,-7799.466754,5.931153898,0.329096824,0.875933284,-0.352755103
Jan 01 2028 01:52:07.000000000,3258.647673,-3926.530872,-7801.557148,5.930966214,0.32883745,0.876286241,-0.352119803
Jan 01 2028 01:52:08.000000000,3260.59645,-3921.333191,-7803.643708,5.930779166,0.328577886,0.87663867,-0.351484302
Jan 01 2028 01:52:09.000000000,3262.543626,-3916.133587,-7805.726431,5.930592754,0.328318129,0.876990573,-0.350848602
Jan 01 2028 01:52:10.000000000,3264.489201,-3910.932061,-7807.805319,5.930406977,0.328058181,0.877341948,-0.350212702
Jan 01 2028 01:52:11.000000000,3266.433174,-3905.728616,-7809.880369,5.930221837,0.327798042,0.877692795,-0.349576603
Jan 01 2028 01:52:12.000000000,3268.375544,-3900.523255,-7811.951582,5.930037333,0.327537711,0.878043115,-0.348940305
Jan 01 2028 01:52:13.000000000,3270.31631,-3895.315981,-7814.018956,5.929853464,0.32727719,0.878392906,-0.348303809
Jan 01 2028 01:52:14.000000000,3272.255471,-3890.106797,-7816.082491,5.929670231,0.327016477,0.878742169,-0.347667116
Jan 01 2028 01:52:15.000000000,3274.193027,-3884.895705,-7818.142186,5.929487635,0.326755574,0.879090904,-0.347030224
Jan 01 2028 01:52:16.000000000,3276.128976,-3879.682707,-7820.198041,5.929305674,0.326494481,0.879439111,-0.346393136
Jan 01 2028 01:52:17.000000000,3278.063319,-3874.467808,-7822.250054,5.929124349,0.326233197,0.879786789,-0.34575585
Jan 01 2028 01:52:18.000000000,3279.996053,-3869.251008,-7824.298225,5.92894366,0.325971722,0.880133938,-0.345118368
Jan 01 2028 01:52:19.000000000,3281.927179,-3864.032312,-7826.342554,5.928763608,0.325710058,0.880480558,-0.344480689
Jan 01 2028 01:52:20.000000000,3283.856695,-3858.811721,-7828.383038,5.928584191,0.325448203,0.880826649,-0.343842815
Jan 01 2028 01:52:21.000000000,3285.7846,-3853.589239,-7830.419679,5.92840541,0.325186159,0.88117221,-0.343204746
Jan 01 2028 01:52:22.000000000,3287.710894,-3848.364867,-7832.452475,5.928227265,0.324923925,0.881517243,-0.342566481
Jan 01 2028 01:52:23.000000000,3289.635576,-3843.13861,-7834.481425,5.928049756,0.324661502,0.881861745,-0.341928021
Jan 01 2028 01:52:24.000000000,3291.558646,-3837.910469,-7836.506529,5.927872883,0.324398889,0.882205718,-0.341289367
Jan 01 2028 01:52:25.000000000,3293.480101,-3832.680447,-7838.527786,5.927696646,0.324136087,0.88254916,-0.340650519
Jan 01 2028 01:52:26.000000000,3295.399942,-3827.448547,-7840.545195,5.927521045,0.323873096,0.882892073,-0.340011478
Jan 01 2028 01:52:27.000000000,3297.318167,-3822.214772,-7842.558756,5.92734608,0.323609916,0.883234455,-0.339372242
Jan 01 2028 01:52:28.000000000,3299.234777,-3816.979124,-7844.568467,5.927171751,0.323346548,0.883576307,-0.338732814
Jan 01 2028 01:52:29.000000000,3301.149769,-3811.741606,-7846.574329,5.926998058,0.32308299,0.883917628,-0.338093194
Jan 01 2028 01:52:30.000000000,3303.063143,-3806.50222,-7848.57634,5.926825,0.322819245,0.884258419,-0.337453381
Jan 01 2028 01:52:31.000000000,3304.974899,-3801.260971,-7850.5745,5.926652579,0.322555311,0.884598678,-0.336813376
Jan 01 2028 01:52:32.000000000,3306.885035,-3796.017859,-7852.568808,5.926480794,0.322291188,0.884938407,-0.336173179
Jan 01 2028 01:52:33.000000000,3308.793551,-3790.772888,-7854.559263,5.926309645,0.322026878,0.885277604,-0.335532791
Jan 01 2028 01:52:34.000000000,3310.700446,-3785.52606,-7856.545865,5.926139132,0.32176238,0.885616269,-0.334892213
Jan 01 2028 01:52:35.000000000,3312.605719,-3780.277379,-7858.528613,5.925969255,0.321497694,0.885954403,-0.334251444
Jan 01 2028 01:52:36.000000000,3314.509369,-3775.026847,-7860.507507,5.925800014,0.321232821,0.886292006,-0.333610484
Jan 01 2028 01:52:37.000000000,3316.411395,-3769.774466,-7862.482544,5.92563141,0.32096776,0.886629076,-0.332969335
Jan 01 2028 01:52:38.000000000,3318.311797,-3764.52024,-7864.453726,5.925463441,0.320702512,0.886965614,-0.332327997
Jan 01 2028 01:52:39.000000000,3320.210574,-3759.264171,-7866.421051,5.925296108,0.320437077,0.887301621,-0.331686469
Jan 01 2028 01:52:40.000000000,3322.107725,-3754.006261,-7868.384518,5.925129411,0.320171455,0.887637094,-0.331044753
Jan 01 2028 01:52:41.000000000,3324.003249,-3748.746514,-7870.344127,5.92496335,0.319905646,0.887972035,-0.330402848
Jan 01 2028 01:52:42.000000000,3325.897146,-3743.484932,-7872.299878,5.924797926,0.319639651,0.888306444,-0.329760755
Jan 01 2028 01:52:43.000000000,3327.789414,-3738.221518,-7874.251768,5.924633137,0.319373469,0.888640319,-0.329118475
Jan 01 2028 01:52:44.000000000,3329.680052,-3732.956274,-7876.199798,5.924468984,0.319107101,0.888973662,-0.328476007
Jan 01 2028 01:52:45.000000000,3331.569061,-3727.689204,-7878.143968,5.924305468,0.318840546,0.889306471,-0.327833352
Jan 01 2028 01:52:46.000000000,3333.456439,-3722.420309,-7880.084276,5.924142587,0.318573806,0.889638747,-0.327190511
Jan 01 2028 01:52:47.000000000,3335.342185,-3717.149594,-7882.020721,5.923980343,0.318306879,0.889970489,-0.326547484
Jan 01 2028 01:52:48.000000000,3337.226298,-3711.877059,-7883.953303,5.923818735,0.318039767,0.890301698,-0.32590427
Jan 01 2028 01:52:49.000000000,3339.108778,-3706.602709,-7885.882022,5.923657762,0.317772469,0.890632373,-0.325260871
Jan 01 2028 01:52:50.000000000,3340.989624,-3701.326545,-7887.806876,5.923497426,0.317504986,0.890962513,-0.324617287
Jan 01 2028 01:52:51.000000000,3342.868835,-3696.048571,-7889.727865,5.923337726,0.317237318,0.89129212,-0.323973518
Jan 01 2028 01:52:52.000000000,3344.746411,-3690.768789,-7891.644989,5.923178662,0.316969464,0.891621193,-0.323329565
Jan 01 2028 01:52:53.000000000,3346.622349,-3685.487202,-7893.558246,5.923020234,0.316701426,0.89194973,-0.322685428
Jan 01 2028 01:52:54.000000000,3348.496651,-3680.203813,-7895.467636,5.922862443,0.316433203,0.892277734,-0.322041107
Jan 01 2028 01:52:55.000000000,3350.369314,-3674.918623,-7897.373158,5.922705287,0.316164794,0.892605202,-0.321396602
Jan 01 2028 01:52:56.000000000,3352.240338,-3669.631637,-7899.274812,5.922548767,0.315896202,0.892932136,-0.320751914
Jan 01 2028 01:52:57.000000000,3354.109723,-3664.342857,-7901.172596,5.922392884,0.315627425,0.893258534,-0.320107044
Jan 01 2028 01:52:58.000000000,3355.977466,-3659.052284,-7903.066511,5.922237636,0.315358464,0.893584397,-0.319461992
Jan 01 2028 01:52:59.000000000,3357.843569,-3653.759923,-7904.956555,5.922083025,0.315089319,0.893909725,-0.318816757
Jan 01 2028 01:53:00.000000000,3359.708029,-3648.465776,-7906.842728,5.92192905,0.31481999,0.894234517,-0.318171341
Jan 01 2028 01:53:01.000000000,3361.570846,-3643.169845,-7908.725029,5.921775711,0.314550477,0.894558774,-0.317525744
Jan 01 2028 01:53:02.000000000,3363.432019,-3637.872134,-7910.603458,5.921623008,0.314280781,0.894882494,-0.316879965
Jan 01 2028 01:53:03.000000000,3365.291548,-3632.572644,-7912.478014,5.921470941,0.314010901,0.895205679,-0.316234007
Jan 01 2028 01:53:04.000000000,3367.149431,-3627.271379,-7914.348695,5.921319511,0.313740838,0.895528327,-0.315587868
Jan 01 2028 01:53:05.000000000,3369.005669,-3621.968341,-7916.215502,5.921168716,0.313470591,0.895850439,-0.314941549
Jan 01 2028 01:53:06.000000000,3370.860259,-3616.663533,-7918.078434,5.921018558,0.313200162,0.896172014,-0.314295051
Jan 01 2028 01:53:07.000000000,3372.713201,-3611.356958,-7919.93749,5.920869035,0.31292955,0.896493053,-0.313648374
Jan 01 2028 01:53:08.000000000,3374.564494,-3606.048619,-7921.79267,5.920720149,0.312658755,0.896813555,-0.313001518
Jan 01 2028 01:53:09.000000000,3376.414138,-3600.738517,-7923.643972,5.920571899,0.312387778,0.89713352,-0.312354483
Jan 01 2028 01:53:10.000000000,3378.262132,-3595.426657,-7925.491397,5.920424286,0.312116618,0.897452948,-0.311707271
Jan 01 2028 01:53:11.000000000,3380.108475,-3590.11304,-7927.334943,5.920277308,0.311845276,0.897771839,-0.311059881
Jan 01 2028 01:53:12.000000000,3381.953166,-3584.797669,-7929.17461,5.920130966,0.311573752,0.898090192,-0.310412313
Jan 01 2028 01:53:13.000000000,3383.796204,-3579.480547,-7931.010397,5.919985261,0.311302047,0.898408007,-0.309764569
Jan 01 2028 01:53:14.000000000,3385.637589,-3574.161676,-7932.842304,5.919840192,0.311030159,0.898725285,-0.309116648
Jan 01 2028 01:53:15.000000000,3387.47732,-3568.841061,-7934.670329,5.919695759,0.31075809,0.899042025,-0.308468551
Jan 01 2028 01:53:16.000000000,3389.315396,-3563.518702,-7936.494473,5.919551962,0.310485839,0.899358227,-0.307820278
Jan 01 2028 01:53:17.000000000,3391.151816,-3558.194603,-7938.314734,5.919408801,0.310213407,0.899673891,-0.307171829
Jan 01 2028 01:53:18.000000000,3392.986579,-3552.868766,-7940.131112,5.919266277,0.309940794,0.899989016,-0.306523205
Jan 01 2028 01:53:19.000000000,3394.819685,-3547.541195,-7941.943606,5.919124389,0.309668,0.900303603,-0.305874407
Jan 01 2028 01:53:20.000000000,3396.651132,-3542.211891,-7943.752216,5.918983136,0.309395025,0.900617651,-0.305225434
