"Time (UTCG)","Lat (deg)","Lon (deg)","Alt (km)","Centric Lat (deg)","Centric Lon (deg)","x (km)","y (km)","z (km)","Magnitude (km)","x/Magnitude","y/Magnitude","z/Magnitude","Bx (nT)","By (nT)","Bz (nT)","BMagnitude (nT)","Bx/BMagnitude","By/BMagnitude","Bz/BMagnitude","Vx (km/sec)","Vy (km/sec)","Vz (km/sec)","VMagnitude (km/sec)"
1 Jan 2015 00:17:28.000,-75.489,-136.119,2564.464626,-75.395,-136.119,-1618.727162,-1556.714584,-8635.309940,8922.567774,-0.181419,-0.174469,-0.967805,-2245.23,-7895.37,-18105.47,19879.28,-0.112943,-0.397166,-0.910771,-2.425759,-5.301938,2.258405,6.252619
1 Jan 2015 00:17:29.000,-75.451,-136.068,2563.636901,-75.358,-136.068,-1621.266367,-1561.897865,-8633.049112,8921.746832,-0.181721,-0.175066,-0.967641,-2254.00,-7913.50,-18098.95,19881.55,-0.113371,-0.398032,-0.910339,-2.425236,-5.300886,2.263251,6.253276
1 Jan 2015 00:17:30.000,-75.414,-136.018,2562.808456,-75.320,-136.018,-1623.805426,-1567.079906,-8630.783438,8920.925190,-0.182022,-0.175663,-0.967476,-2262.77,-7931.63,-18092.40,19883.81,-0.113799,-0.398899,-0.909906,-2.424712,-5.299831,2.268097,6.253934
1 Jan 2015 00:17:31.000,-75.377,-135.969,2561.979291,-75.283,-135.969,-1626.344338,-1572.260706,-8628.512918,8920.102848,-0.182323,-0.176260,-0.967311,-2271.54,-7949.76,-18085.83,19886.07,-0.114228,-0.399765,-0.909472,-2.424186,-5.298773,2.272942,6.254593
1 Jan 2015 00:17:32.000,-75.340,-135.919,2561.149408,-75.245,-135.919,-1628.883101,-1577.440261,-8626.237553,8919.279806,-0.182625,-0.176857,-0.967145,-2280.31,-7967.89,-18079.23,19888.33,-0.114656,-0.400631,-0.909037,-2.423658,-5.297711,2.277788,6.255252
1 Jan 2015 00:17:33.000,-75.302,-135.870,2560.318805,-75.208,-135.870,-1631.421713,-1582.618568,-8623.957341,8918.456064,-0.182926,-0.177454,-0.966979,-2289.08,-7986.02,-18072.60,19890.58,-0.115084,-0.401497,-0.908601,-2.423128,-5.296647,2.282634,6.255912
1 Jan 2015 00:17:34.000,-75.265,-135.821,2559.487484,-75.170,-135.821,-1633.960171,-1587.795624,-8621.672284,8917.631623,-0.183228,-0.178051,-0.966812,-2297.86,-8004.14,-18065.95,19892.84,-0.115512,-0.402363,-0.908163,-2.422597,-5.295579,2.287480,6.256573
1 Jan 2015 00:17:35.000,-75.228,-135.772,2558.655444,-75.133,-135.772,-1636.498475,-1592.971425,-8619.382381,8916.806483,-0.183530,-0.178648,-0.966645,-2306.63,-8022.27,-18059.26,19895.08,-0.115940,-0.403229,-0.907725,-2.422064,-5.294509,2.292326,6.257234
1 Jan 2015 00:17:36.000,-75.190,-135.724,2557.822687,-75.095,-135.724,-1639.036623,-1598.145970,-8617.087632,8915.980644,-0.183831,-0.179245,-0.966477,-2315.41,-8040.40,-18052.55,19897.33,-0.116368,-0.404094,-0.907285,-2.421529,-5.293435,2.297172,6.257895
1 Jan 2015 00:17:37.000,-75.153,-135.675,2556.989211,-75.058,-135.675,-1641.574611,-1603.319254,-8614.788037,8915.154107,-0.184133,-0.179842,-0.966308,-2324.18,-8058.53,-18045.81,19899.58,-0.116796,-0.404960,-0.906844,-2.420992,-5.292358,2.302018,6.258558
1 Jan 2015 00:17:38.000,-75.116,-135.627,2556.155018,-75.020,-135.627,-1644.112440,-1608.491274,-8612.483595,8914.326872,-0.184435,-0.180439,-0.966140,-2332.96,-8076.66,-18039.05,19901.82,-0.117224,-0.405825,-0.906402,-2.420454,-5.291278,2.306864,6.259221
1 Jan 2015 00:17:39.000,-75.078,-135.580,2555.320107,-74.982,-135.580,-1646.650106,-1613.662028,-8610.174308,8913.498938,-0.184737,-0.181036,-0.965970,-2341.74,-8094.79,-18032.25,19904.06,-0.117651,-0.406690,-0.905959,-2.419914,-5.290195,2.311710,6.259884
1 Jan 2015 00:17:40.000,-75.041,-135.532,2554.484480,-74.945,-135.532,-1649.187609,-1618.831512,-8607.860174,8912.670307,-0.185039,-0.181633,-0.965800,-2350.52,-8112.91,-18025.43,19906.29,-0.118079,-0.407555,-0.905514,-2.419372,-5.289109,2.316557,6.260548
1 Jan 2015 00:17:41.000,-75.003,-135.485,2553.648136,-74.907,-135.485,-1651.724945,-1623.999723,-8605.541194,8911.840979,-0.185340,-0.182229,-0.965630,-2359.30,-8131.04,-18018.58,19908.53,-0.118507,-0.408420,-0.905069,-2.418828,-5.288019,2.321403,6.261213
1 Jan 2015 00:17:42.000,-74.966,-135.438,2552.811075,-74.869,-135.438,-1654.262114,-1629.166658,-8603.217368,8911.010953,-0.185642,-0.182826,-0.965459,-2368.08,-8149.17,-18011.70,19910.76,-0.118935,-0.409285,-0.904622,-2.418283,-5.286927,2.326249,6.261878
1 Jan 2015 00:17:43.000,-74.929,-135.391,2551.973298,-74.832,-135.391,-1656.799113,-1634.332314,-8600.888695,8910.180231,-0.185945,-0.183423,-0.965288,-2376.87,-8167.29,-18004.80,19912.98,-0.119363,-0.410149,-0.904174,-2.417735,-5.285831,2.331096,6.262544
1 Jan 2015 00:17:44.000,-74.891,-135.345,2551.134805,-74.794,-135.345,-1659.335940,-1639.496688,-8598.555175,8909.348812,-0.186247,-0.184020,-0.965116,-2385.65,-8185.42,-17997.86,19915.21,-0.119790,-0.411014,-0.903725,-2.417186,-5.284732,2.335942,6.263211
1 Jan 2015 00:17:45.000,-74.854,-135.298,2550.295596,-74.756,-135.298,-1661.872594,-1644.659776,-8596.216810,8908.516697,-0.186549,-0.184617,-0.964944,-2394.43,-8203.55,-17990.90,19917.43,-0.120218,-0.411878,-0.903274,-2.416636,-5.283630,2.340789,6.263878
1 Jan 2015 00:17:46.000,-74.816,-135.252,2549.455672,-74.718,-135.252,-1664.409073,-1649.821576,-8593.873597,8907.683886,-0.186851,-0.185213,-0.964771,-2403.22,-8221.67,-17983.91,19919.65,-0.120646,-0.412742,-0.902823,-2.416083,-5.282525,2.345635,6.264546
1 Jan 2015 00:17:47.000,-74.779,-135.206,2548.615033,-74.681,-135.206,-1666.945375,-1654.982085,-8591.525539,8906.850379,-0.187153,-0.185810,-0.964597,-2412.01,-8239.80,-17976.89,19921.87,-0.121073,-0.413606,-0.902370,-2.415529,-5.281417,2.350482,6.265214
1 Jan 2015 00:17:48.000,-74.741,-135.161,2547.773680,-74.643,-135.161,-1669.481498,-1660.141298,-8589.172633,8906.016176,-0.187455,-0.186407,-0.964424,-2420.79,-8257.92,-17969.85,19924.08,-0.121501,-0.414469,-0.901916,-2.414973,-5.280306,2.355328,6.265883
1 Jan 2015 00:17:49.000,-74.703,-135.115,2546.931611,-74.605,-135.115,-1672.017440,-1665.299214,-8586.814881,8905.181278,-0.187758,-0.187003,-0.964249,-2429.58,-8276.04,-17962.77,19926.29,-0.121928,-0.415333,-0.901461,-2.414415,-5.279191,2.360175,6.266553
1 Jan 2015 00:17:50.000,-74.666,-135.070,2546.088828,-74.567,-135.070,-1674.553200,-1670.455830,-8584.452283,8904.345686,-0.188060,-0.187600,-0.964074,-2438.37,-8294.17,-17955.67,19928.50,-0.122356,-0.416196,-0.901005,-2.413855,-5.278074,2.365022,6.267223
1 Jan 2015 00:17:51.000,-74.628,-135.025,2545.245332,-74.530,-135.025,-1677.088774,-1675.611141,-8582.084837,8903.509398,-0.188363,-0.188197,-0.963899,-2447.16,-8312.29,-17948.54,19930.70,-0.122783,-0.417060,-0.900547,-2.413294,-5.276953,2.369868,6.267894
1 Jan 2015 00:17:52.000,-74.591,-134.981,2544.401121,-74.492,-134.981,-1679.624163,-1680.765144,-8579.712545,8902.672417,-0.188665,-0.188793,-0.963723,-2455.95,-8330.41,-17941.38,19932.91,-0.123211,-0.417923,-0.900089,-2.412730,-5.275829,2.374715,6.268566
1 Jan 2015 00:17:53.000,-74.553,-134.936,2543.556197,-74.454,-134.936,-1682.159363,-1685.917838,-8577.335407,8901.834741,-0.188968,-0.189390,-0.963547,-2464.74,-8348.53,-17934.20,19935.11,-0.123638,-0.418785,-0.899629,-2.412165,-5.274702,2.379562,6.269238
1 Jan 2015 00:17:54.000,-74.515,-134.892,2542.710560,-74.416,-134.892,-1684.694373,-1691.069218,-8574.953421,8900.996371,-0.189270,-0.189987,-0.963370,-2473.54,-8366.65,-17926.98,19937.30,-0.124066,-0.419648,-0.899168,-2.411599,-5.273572,2.384409,6.269910
1 Jan 2015 00:17:55.000,-74.478,-134.848,2541.864211,-74.378,-134.848,-1687.229190,-1696.219282,-8572.566589,8900.157308,-0.189573,-0.190583,-0.963193,-2482.33,-8384.77,-17919.74,19939.50,-0.124493,-0.420511,-0.898706,-2.411030,-5.272439,2.389255,6.270584
1 Jan 2015 00:17:56.000,-74.440,-134.804,2541.017148,-74.340,-134.804,-1689.763814,-1701.368026,-8570.174910,8899.317552,-0.189876,-0.191180,-0.963015,-2491.12,-8402.89,-17912.47,19941.69,-0.124920,-0.421373,-0.898242,-2.410460,-5.271302,2.394102,6.271258
1 Jan 2015 00:17:57.000,-74.402,-134.760,2540.169373,-74.302,-134.760,-1692.298242,-1706.515447,-8567.778384,8898.477103,-0.190178,-0.191776,-0.962836,-2499.92,-8421.01,-17905.17,19943.87,-0.125348,-0.422235,-0.897778,-2.409887,-5.270163,2.398949,6.271932
1 Jan 2015 00:17:58.000,-74.364,-134.717,2539.320886,-74.264,-134.717,-1694.832472,-1711.661542,-8565.377011,8897.635961,-0.190481,-0.192373,-0.962658,-2508.71,-8439.13,-17897.84,19946.06,-0.125775,-0.423097,-0.897312,-2.409314,-5.269020,2.403796,6.272607
1 Jan 2015 00:17:59.000,-74.327,-134.674,2538.471688,-74.226,-134.674,-1697.366503,-1716.806308,-8562.970791,8896.794126,-0.190784,-0.192969,-0.962478,-2517.51,-8457.24,-17890.49,19948.24,-0.126202,-0.423959,-0.896845,-2.408738,-5.267874,2.408643,6.273283
1 Jan 2015 00:18:00.000,-74.289,-134.631,2537.621778,-74.188,-134.631,-1699.900332,-1721.949742,-8560.559725,8895.951599,-0.191087,-0.193566,-0.962298,-2526.30,-8475.36,-17883.10,19950.42,-0.126629,-0.424821,-0.896377,-2.408160,-5.266725,2.413490,6.273959
1 Jan 2015 00:18:01.000,-74.251,-134.588,2536.771157,-74.150,-134.588,-1702.433958,-1727.091841,-8558.143812,8895.108381,-0.191390,-0.194162,-0.962118,-2535.10,-8493.47,-17875.69,19952.60,-0.127056,-0.425683,-0.895908,-2.407581,-5.265573,2.418337,6.274636
1 Jan 2015 00:18:02.000,-74.213,-134.546,2535.919824,-74.112,-134.546,-1704.967378,-1732.232601,-8555.723051,8894.264471,-0.191693,-0.194758,-0.961937,-2543.90,-8511.59,-17868.25,19954.77,-0.127483,-0.426544,-0.895438,-2.407000,-5.264418,2.423184,6.275314
1 Jan 2015 00:18:03.000,-74.175,-134.503,2535.067782,-74.074,-134.503,-1707.500592,-1737.372020,-8553.297444,8893.419869,-0.191996,-0.195355,-0.961756,-2552.69,-8529.70,-17860.78,19956.94,-0.127910,-0.427405,-0.894966,-2.406417,-5.263260,2.428030,6.275992
1 Jan 2015 00:18:04.000,-74.138,-134.461,2534.215029,-74.036,-134.461,-1710.033596,-1742.510093,-8550.866990,8892.574577,-0.192299,-0.195951,-0.961574,-2561.49,-8547.81,-17853.28,19959.11,-0.128337,-0.428266,-0.894493,-2.405832,-5.262098,2.432877,6.276671
1 Jan 2015 00:18:05.000,-74.100,-134.419,2533.361565,-73.998,-134.419,-1712.566389,-1747.646820,-8548.431689,8891.728594,-0.192602,-0.196547,-0.961391,-2570.29,-8565.92,-17845.76,19961.27,-0.128764,-0.429127,-0.894019,-2.405246,-5.260933,2.437724,6.277350
1 Jan 2015 00:18:06.000,-74.062,-134.377,2532.507393,-73.960,-134.377,-1715.098969,-1752.782195,-8545.991541,8890.881920,-0.192905,-0.197144,-0.961209,-2579.09,-8584.03,-17838.20,19963.44,-0.129191,-0.429988,-0.893544,-2.404658,-5.259765,2.442571,6.278030
1 Jan 2015 00:18:07.000,-74.024,-134.336,2531.652510,-73.922,-134.336,-1717.631335,-1757.916216,-8543.546546,8890.034556,-0.193209,-0.197740,-0.961025,-2587.89,-8602.14,-17830.62,19965.59,-0.129618,-0.430848,-0.893067,-2.404067,-5.258594,2.447418,6.278711
1 Jan 2015 00:18:08.000,-73.986,-134.295,2530.796919,-73.884,-134.295,-1720.163484,-1763.048879,-8541.096704,8889.186503,-0.193512,-0.198336,-0.960841,-2596.69,-8620.24,-17823.01,19967.75,-0.130044,-0.431708,-0.892590,-2.403476,-5.257420,2.452265,6.279392
1 Jan 2015 00:18:09.000,-73.948,-134.254,2529.940618,-73.846,-134.254,-1722.695414,-1768.180183,-8538.642016,8888.337759,-0.193815,-0.198933,-0.960657,-2605.49,-8638.35,-17815.37,19969.90,-0.130471,-0.432568,-0.892111,-2.402882,-5.256243,2.457112,6.280074
1 Jan 2015 00:18:10.000,-73.910,-134.213,2529.083609,-73.807,-134.213,-1725.227124,-1773.310122,-8536.182480,8887.488327,-0.194119,-0.199529,-0.960472,-2614.29,-8656.45,-17807.70,19972.05,-0.130898,-0.433428,-0.891631,-2.402286,-5.255062,2.461959,6.280756
1 Jan 2015 00:18:11.000,-73.872,-134.172,2528.225892,-73.769,-134.172,-1727.758612,-1778.438695,-8533.718098,8886.638205,-0.194422,-0.200125,-0.960286,-2623.10,-8674.56,-17800.00,19974.20,-0.131324,-0.434288,-0.891150,-2.401689,-5.253879,2.466806,6.281440
1 Jan 2015 00:18:12.000,-73.834,-134.131,2527.367466,-73.731,-134.131,-1730.289875,-1783.565899,-8531.248868,8885.787395,-0.194726,-0.200721,-0.960100,-2631.90,-8692.66,-17792.28,19976.34,-0.131751,-0.435148,-0.890667,-2.401090,-5.252692,2.471653,6.282123
1 Jan 2015 00:18:13.000,-73.796,-134.091,2526.508333,-73.693,-134.091,-1732.820912,-1788.691729,-8528.774792,8884.935896,-0.195029,-0.201317,-0.959914,-2640.70,-8710.76,-17784.52,19978.48,-0.132177,-0.436007,-0.890184,-2.400489,-5.251502,2.476500,6.282808
1 Jan 2015 00:18:14.000,-73.758,-134.051,2525.648492,-73.655,-134.051,-1735.351722,-1793.816183,-8526.295869,8884.083709,-0.195333,-0.201913,-0.959727,-2649.50,-8728.86,-17776.74,19980.62,-0.132604,-0.436866,-0.889699,-2.399886,-5.250309,2.481346,6.283492
1 Jan 2015 00:18:15.000,-73.720,-134.011,2524.787944,-73.616,-134.011,-1737.882301,-1798.939258,-8523.812099,8883.230834,-0.195636,-0.202510,-0.959540,-2658.31,-8746.96,-17768.92,19982.76,-0.133030,-0.437725,-0.889213,-2.399282,-5.249112,2.486193,6.284178
1 Jan 2015 00:18:16.000,-73.682,-133.971,2523.926689,-73.578,-133.971,-1740.412648,-1804.060950,-8521.323482,8882.377271,-0.195940,-0.203106,-0.959352,-2667.11,-8765.05,-17761.08,19984.89,-0.133456,-0.438584,-0.888726,-2.398676,-5.247913,2.491040,6.284864
1 Jan 2015 00:18:17.000,-73.644,-133.932,2523.064728,-73.540,-133.932,-1742.942761,-1809.181257,-8518.830018,8881.523021,-0.196244,-0.203702,-0.959163,-2675.92,-8783.15,-17753.21,19987.02,-0.133883,-0.439443,-0.888237,-2.398067,-5.246710,2.495887,6.285551
1 Jan 2015 00:18:18.000,-73.606,-133.892,2522.202060,-73.502,-133.892,-1745.472639,-1814.300176,-8516.331708,8880.668084,-0.196547,-0.204298,-0.958974,-2684.72,-8801.24,-17745.32,19989.14,-0.134309,-0.440301,-0.887748,-2.397457,-5.245505,2.500734,6.286238
1 Jan 2015 00:18:19.000,-73.568,-133.853,2521.338687,-73.463,-133.853,-1748.002279,-1819.417702,-8513.828551,8879.812460,-0.196851,-0.204894,-0.958785,-2693.53,-8819.33,-17737.39,19991.26,-0.134735,-0.441159,-0.887257,-2.396846,-5.244296,2.505580,6.286926
1 Jan 2015 00:18:20.000,-73.530,-133.814,2520.474607,-73.425,-133.814,-1750.531679,-1824.533833,-8511.320547,8878.956150,-0.197155,-0.205490,-0.958595,-2702.33,-8837.42,-17729.43,19993.38,-0.135161,-0.442017,-0.886765,-2.396232,-5.243084,2.510427,6.287615
1 Jan 2015 00:18:21.000,-73.492,-133.775,2519.609823,-73.387,-133.775,-1753.060838,-1829.648567,-8508.807696,8878.099154,-0.197459,-0.206086,-0.958404,-2711.14,-8855.51,-17721.45,19995.50,-0.135587,-0.442875,-0.886272,-2.395617,-5.241868,2.515274,6.288304
1 Jan 2015 00:18:22.000,-73.454,-133.737,2518.744333,-73.348,-133.737,-1755.589754,-1834.761899,-8506.289998,8877.241472,-0.197763,-0.206682,-0.958213,-2719.94,-8873.60,-17713.43,19997.61,-0.136013,-0.443733,-0.885777,-2.394999,-5.240650,2.520121,6.288994
1 Jan 2015 00:18:23.000,-73.415,-133.698,2517.878138,-73.310,-133.698,-1758.118424,-1839.873826,-8503.767454,8876.383104,-0.198067,-0.207277,-0.958022,-2728.75,-8891.68,-17705.39,19999.72,-0.136439,-0.444590,-0.885282,-2.394380,-5.239428,2.524967,6.289684
1 Jan 2015 00:18:24.000,-73.377,-133.660,2517.011238,-73.271,-133.660,-1760.646847,-1844.984346,-8501.240064,8875.524051,-0.198371,-0.207873,-0.957830,-2737.55,-8909.76,-17697.32,20001.83,-0.136865,-0.445447,-0.884785,-2.393760,-5.238203,2.529814,6.290375
1 Jan 2015 00:18:25.000,-73.339,-133.622,2516.143635,-73.233,-133.622,-1763.175021,-1850.093455,-8498.707826,8874.664313,-0.198675,-0.208469,-0.957637,-2746.36,-8927.85,-17689.22,20003.93,-0.137291,-0.446305,-0.884287,-2.393137,-5.236975,2.534660,6.291067
1 Jan 2015 00:18:26.000,-73.301,-133.584,2515.275327,-73.195,-133.584,-1765.702944,-1855.201151,-8496.170742,8873.803890,-0.198979,-0.209065,-0.957444,-2755.17,-8945.93,-17681.09,20006.03,-0.137717,-0.447161,-0.883788,-2.392512,-5.235744,2.539507,6.291759
1 Jan 2015 00:18:27.000,-73.263,-133.546,2514.406316,-73.156,-133.546,-1768.230614,-1860.307429,-8493.628812,8872.942783,-0.199283,-0.209661,-0.957250,-2763.97,-8964.00,-17672.93,20008.13,-0.138143,-0.448018,-0.883287,-2.391886,-5.234510,2.544354,6.292452
1 Jan 2015 00:18:28.000,-73.224,-133.509,2513.536601,-73.118,-133.509,-1770.758028,-1865.412287,-8491.082035,8872.080991,-0.199588,-0.210256,-0.957056,-2772.78,-8982.08,-17664.74,20010.23,-0.138568,-0.448874,-0.882786,-2.391258,-5.233272,2.549200,6.293145
1 Jan 2015 00:18:29.000,-73.186,-133.471,2512.666184,-73.079,-133.471,-1773.285186,-1870.515721,-8488.530411,8871.218516,-0.199892,-0.210852,-0.956862,-2781.59,-9000.15,-17656.52,20012.32,-0.138994,-0.449731,-0.882283,-2.390628,-5.232032,2.554046,6.293839
1 Jan 2015 00:18:30.000,-73.148,-133.434,2511.795063,-73.041,-133.434,-1775.812085,-1875.617729,-8485.973941,8870.355357,-0.200196,-0.211448,-0.956667,-2790.39,-9018.23,-17648.28,20014.40,-0.139419,-0.450587,-0.881779,-2.389996,-5.230788,2.558893,6.294534
1 Jan 2015 00:18:31.000,-73.110,-133.397,2510.923240,-73.002,-133.397,-1778.338724,-1880.718308,-8483.412625,8869.491515,-0.200501,-0.212044,-0.956471,-2799.20,-9036.30,-17640.00,20016.49,-0.139845,-0.451443,-0.881274,-2.389362,-5.229541,2.563739,6.295229
1 Jan 2015 00:18:32.000,-73.071,-133.360,2510.050715,-72.964,-133.360,-1780.865099,-1885.817453,-8480.846463,8868.626990,-0.200805,-0.212639,-0.956275,-2808.01,-9054.36,-17631.70,20018.57,-0.140270,-0.452298,-0.880767,-2.388727,-5.228291,2.568585,6.295925
1 Jan 2015 00:18:33.000,-73.033,-133.324,2509.177488,-72.925,-133.324,-1783.391210,-1890.915162,-8478.275454,8867.761783,-0.201110,-0.213235,-0.956078,-2816.82,-9072.43,-17623.36,20020.65,-0.140696,-0.453154,-0.880259,-2.388090,-5.227037,2.573432,6.296621
1 Jan 2015 00:18:34.000,-72.995,-133.287,2508.303560,-72.887,-133.287,-1785.917055,-1896.011433,-8475.699599,8866.895892,-0.201414,-0.213830,-0.955881,-2825.62,-9090.49,-17615.00,20022.72,-0.141121,-0.454009,-0.879750,-2.387450,-5.225781,2.578278,6.297318
1 Jan 2015 00:18:35.000,-72.956,-133.251,2507.428930,-72.848,-133.251,-1788.442631,-1901.106260,-8473.118898,8866.029320,-0.201719,-0.214426,-0.955684,-2834.43,-9108.56,-17606.61,20024.80,-0.141546,-0.454864,-0.879240,-2.386809,-5.224521,2.583124,6.298016
1 Jan 2015 00:18:36.000,-72.918,-133.215,2506.553599,-72.810,-133.215,-1790.967936,-1906.199643,-8470.533350,8865.162066,-0.202023,-0.215021,-0.955485,-2843.24,-9126.62,-17598.19,20026.87,-0.141971,-0.455719,-0.878729,-2.386167,-5.223258,2.587970,6.298714
1 Jan 2015 00:18:37.000,-72.880,-133.179,2505.677567,-72.771,-133.179,-1793.492970,-1911.291576,-8467.942957,8864.294131,-0.202328,-0.215617,-0.955287,-2852.04,-9144.67,-17589.74,20028.93,-0.142396,-0.456573,-0.878216,-2.385522,-5.221992,2.592816,6.299413
1 Jan 2015 00:18:38.000,-72.841,-133.143,2504.800835,-72.732,-133.143,-1796.017728,-1916.382058,-8465.347717,8863.425515,-0.202632,-0.216212,-0.955088,-2860.85,-9162.73,-17581.26,20030.99,-0.142821,-0.457428,-0.877703,-2.384875,-5.220722,2.597662,6.300113
1 Jan 2015 00:18:39.000,-72.803,-133.107,2503.923403,-72.694,-133.107,-1798.542211,-1921.471085,-8462.747632,8862.556217,-0.202937,-0.216808,-0.954888,-2869.66,-9180.78,-17572.75,20033.05,-0.143246,-0.458282,-0.877188,-2.384227,-5.219450,2.602508,6.300813
1 Jan 2015 00:18:40.000,-72.764,-133.072,2503.045271,-72.655,-133.072,-1801.066415,-1926.558653,-8460.142701,8861.686239,-0.203242,-0.217403,-0.954688,-2878.47,-9198.83,-17564.21,20035.11,-0.143671,-0.459136,-0.876672,-2.383577,-5.218174,2.607354,6.301514
1 Jan 2015 00:18:41.000,-72.726,-133.037,2502.166440,-72.616,-133.037,-1803.590340,-1931.644761,-8457.532924,8860.815581,-0.203547,-0.217999,-0.954487,-2887.27,-9216.88,-17555.64,20037.16,-0.144096,-0.459989,-0.876154,-2.382925,-5.216895,2.612200,6.302215
1 Jan 2015 00:18:42.000,-72.687,-133.001,2501.286910,-72.578,-133.001,-1806.113982,-1936.729403,-8454.918301,8859.944242,-0.203852,-0.218594,-0.954286,-2896.08,-9234.93,-17547.05,20039.21,-0.144521,-0.460843,-0.875636,-2.382271,-5.215613,2.617045,6.302917
1 Jan 2015 00:18:43.000,-72.649,-132.966,2500.406680,-72.539,-132.966,-1808.637340,-1941.812578,-8452.298833,8859.072224,-0.204157,-0.219189,-0.954084,-2904.89,-9252.97,-17538.42,20041.26,-0.144945,-0.461696,-0.875116,-2.381615,-5.214328,2.621891,6.303619
1 Jan 2015 00:18:44.000,-72.610,-132.931,2499.525752,-72.500,-132.931,-1811.160412,-1946.894282,-8449.674519,8858.199527,-0.204461,-0.219784,-0.953882,-2913.69,-9271.01,-17529.76,20043.30,-0.145370,-0.462549,-0.874595,-2.380958,-5.213039,2.626737,6.304323
1 Jan 2015 00:18:45.000,-72.572,-132.897,2498.644126,-72.462,-132.897,-1813.683196,-1951.974512,-8447.045359,8857.326150,-0.204766,-0.220380,-0.953679,-2922.50,-9289.05,-17521.08,20045.34,-0.145794,-0.463402,-0.874072,-2.380298,-5.211748,2.631582,6.305026
1 Jan 2015 00:18:46.000,-72.533,-132.862,2497.761802,-72.423,-132.862,-1816.205690,-1957.053265,-8444.411354,8856.452095,-0.205071,-0.220975,-0.953476,-2931.30,-9307.09,-17512.36,20047.38,-0.146219,-0.464255,-0.873549,-2.379637,-5.210453,2.636428,6.305731
1 Jan 2015 00:18:47.000,-72.495,-132.828,2496.878780,-72.384,-132.828,-1818.727892,-1962.130537,-8441.772504,8855.577361,-0.205377,-0.221570,-0.953272,-2940.11,-9325.12,-17503.62,20049.41,-0.146643,-0.465107,-0.873024,-2.378974,-5.209155,2.641273,6.306436
1 Jan 2015 00:18:48.000,-72.456,-132.794,2495.995061,-72.345,-132.794,-1821.249801,-1967.206326,-8439.128808,8854.701949,-0.205682,-0.222165,-0.953068,-2948.92,-9343.15,-17494.84,20051.44,-0.147068,-0.465959,-0.872498,-2.378309,-5.207853,2.646118,6.307141
1 Jan 2015 00:18:49.000,-72.418,-132.760,2495.110645,-72.307,-132.760,-1823.771413,-1972.280628,-8436.480267,8853.825859,-0.205987,-0.222760,-0.952863,-2957.72,-9361.18,-17486.04,20053.46,-0.147492,-0.466811,-0.871971,-2.377642,-5.206549,2.650963,6.307848
1 Jan 2015 00:18:50.000,-72.379,-132.726,2494.225532,-72.268,-132.726,-1826.292728,-1977.353440,-8433.826881,8852.949091,-0.206292,-0.223355,-0.952657,-2966.53,-9379.21,-17477.21,20055.49,-0.147916,-0.467663,-0.871443,-2.376974,-5.205241,2.655808,6.308554
1 Jan 2015 00:18:51.000,-72.341,-132.692,2493.339722,-72.229,-132.692,-1828.813743,-1982.424759,-8431.168650,8852.071647,-0.206597,-0.223950,-0.952451,-2975.33,-9397.23,-17468.34,20057.51,-0.148340,-0.468514,-0.870913,-2.376303,-5.203930,2.660653,6.309262
1 Jan 2015 00:18:52.000,-72.302,-132.658,2492.453217,-72.190,-132.658,-1831.334456,-1987.494581,-8428.505574,8851.193525,-0.206903,-0.224545,-0.952245,-2984.13,-9415.25,-17459.45,20059.52,-0.148764,-0.469366,-0.870382,-2.375631,-5.202616,2.665498,6.309970
